Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia
8,23376874,23377874,0.02129,0.03735,0.04854,0.12197,0.05801,0.06022,0.00211,0.00333,0.23704,0.00789,0.00531,0.0002,0.28533,0.00193,0.00109,0.3092,0.00086,0.00045,0.33281,0.32305,6e-05
8,23389520,23390520,0.00813,0.00983,0.01005,0.27242,0.01188,0.00013,0.0,0.02151,0.2635,0.0,0.00633,0.02609,0.29348,0.0,0.00792,0.19616,0.03167,0.00853,0.32396,0.27438,0.01
8,23392117,23393117,0.00813,0.00983,0.01291,0.16498,0.01188,0.0156,0.0,0.0,0.16908,0.0,0.0,0.0,0.1911,0.0,0.0,0.22452,0.0,0.0,0.21417,0.24838,0.0
8,23410472,23411599,0.00451,0.05411,0.0112,0.11256,0.00669,0.01158,0.02919,0.00117,0.14575,0.00011,0.0013,0.01905,0.22114,0.02753,0.01519,0.15987,0.0007,5e-05,0.15542,0.14423,0.001
8,23411599,23413177,0.02803,0.13414,0.04749,0.11383,0.09193,0.02031,0.05634,0.00118,0.21183,0.01742,0.00112,0.03439,0.36232,0.00997,0.05149,0.24978,0.00956,0.00565,0.31404,0.18725,0.0264
8,23413177,23418901,0.04355,0.05226,0.06775,0.22377,0.06262,0.0267,0.0,0.0,0.37681,0.0,0.00313,0.0,0.41246,0.0,0.00392,0.46245,0.0,0.00551,0.44746,0.34304,0.00496
8,23418901,23419901,0.01914,0.13328,0.03486,0.16466,0.02639,0.02458,0.08834,0.00118,0.28065,0.00012,1e-05,0.0555,0.47678,0.07042,0.05462,0.31736,0.00064,0.00099,0.30261,0.27391,4e-05
8,23421027,23422337,0.0,0.0,0.0,0.18441,0.0,0.0,0.0,0.0,0.14101,0.0,0.0,0.0,0.16008,0.0,0.0,0.18934,0.0,0.0,0.18024,0.21047,0.0
8,23422337,23424961,0.03619,0.09264,0.02462,0.02844,0.10723,0.03714,0.01524,0.00237,0.13882,0.01705,0.00013,0.0266,0.2354,9e-05,0.01335,0.10085,0.03248,0.0015,0.24719,0.11071,0.01773
8,23424961,23435696,0.06323,0.07557,0.06521,0.10771,0.09011,0.08585,0.0,0.00694,0.29891,0.0,0.00313,0.00845,0.3311,0.0,0.00392,0.32031,0.0103,0.00093,0.36348,0.35757,0.00496
8,23438692,23439692,0.00304,0.0521,0.07959,0.14304,0.02811,0.06123,0.04006,0.06022,0.18358,0.0123,0.03232,0.0019,0.34374,0.00739,0.00014,0.40366,0.01741,0.00286,0.28703,0.35786,0.00588
8,25023136,25024233,0.17862,0.00259,0.03795,0.10216,0.00381,0.00409,0.22514,0.05136,0.01322,0.23306,0.10713,0.05198,0.13526,9e-05,0.01031,0.01499,0.06193,0.01683,0.14423,0.05487,0.01392
8,25104641,25111348,0.00778,0.15929,0.00106,0.00189,0.03812,0.00669,0.13336,0.01344,0.01934,0.00988,8e-05,0.17333,0.22901,0.06127,0.08272,0.00014,0.05068,0.01312,0.05679,0.01284,0.01123
8,26495512,26499499,0.00172,0.18246,0.00688,0.06681,0.0348,0.00639,0.22827,0.01344,0.09529,0.04679,0.01077,0.12,0.03382,0.06593,0.10093,0.03116,0.0108,0.0,0.00646,0.02572,0.00985
8,26689289,26690289,0.09866,0.04962,0.05474,0.00064,0.05532,0.00177,0.01221,0.00915,0.09529,0.29388,0.05848,5e-05,0.04026,0.20494,0.02725,0.03913,0.20256,0.03489,0.06901,0.00023,0.0654
8,30434177,30436809,0.01159,0.04399,0.08266,0.01831,0.01143,0.00526,0.09753,0.03343,0.00079,0.00011,0.0013,0.23941,0.11663,0.09958,0.07174,0.0243,0.03668,0.04054,0.00141,0.00363,0.001
8,31228378,31238246,0.04206,0.01599,0.00227,0.07112,0.00795,0.00158,0.11608,0.05923,0.23821,0.08366,0.02157,0.00627,0.02377,0.00158,0.02318,0.04805,0.00172,0.00751,0.03478,0.0741,0.01544
8,34716246,34717585,0.00024,0.09291,0.17463,0.12801,0.02222,0.02049,0.09621,0.16226,0.11627,0.02242,0.01724,0.00979,0.33515,0.0234,0.01718,0.42412,0.06704,0.05539,0.20107,0.16029,2e-05
8,34717585,34720001,0.00024,0.09291,0.17463,0.12801,0.02222,0.02049,0.09621,0.16226,0.11627,0.02242,0.01724,0.00979,0.33515,0.0234,0.01718,0.42412,0.06704,0.05539,0.20107,0.16029,2e-05
8,36787597,36789416,0.2561,0.29424,0.3546,0.22421,0.29331,0.36478,0.0,0.0,0.0207,0.00923,0.00313,0.0,0.02396,0.0111,0.00392,0.0292,0.01444,0.00551,0.00218,0.00767,0.00189
8,38606185,38607185,0.00662,0.1601,0.00022,0.00935,0.02473,0.00193,0.19008,0.00454,0.00024,0.04441,0.01033,0.17143,0.20757,0.06238,0.11965,0.00678,0.0297,0.00342,0.05211,0.01348,0.0121
8,39435027,39437786,0.15925,0.03039,0.04319,0.00889,0.03244,0.05558,0.27692,0.03362,0.09496,0.03462,0.0144,0.09677,0.07493,0.0776,0.09146,0.0122,0.00018,0.00261,0.00834,0.0194,0.00361
8,39645371,39652459,0.24361,0.07168,0.00111,0.00071,0.11968,0.16669,0.06459,0.20879,0.23495,0.0281,0.00173,0.05455,0.05707,0.00651,0.02926,3e-05,0.09945,0.15139,0.09268,0.1178,0.01218
8,39652459,39653847,0.33234,0.09017,0.00111,0.00492,0.1504,0.16192,0.09799,0.30479,0.24824,0.03077,0.00644,0.07407,0.0458,0.01381,0.02846,0.0016,0.13578,0.15397,0.0879,0.09315,0.00546
8,39653847,39655490,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39655490,39656823,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39656823,39658065,0.33234,0.09017,0.00111,0.00492,0.1504,0.20067,0.09799,0.30479,0.24824,0.03077,0.0037,0.07407,0.0458,0.01381,0.04162,0.0016,0.13578,0.19163,0.0879,0.11939,0.01102
8,39658065,39668272,0.33234,0.09017,0.00111,0.00492,0.1504,0.20067,0.09799,0.30479,0.24824,0.03077,0.0037,0.07407,0.0458,0.01381,0.04162,0.0016,0.13578,0.19163,0.0879,0.11939,0.01102
8,39668272,39669751,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39669751,39670751,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39670751,39674207,0.28872,0.07982,0.00066,0.01065,0.13559,0.17315,0.08352,0.30479,0.19351,0.02546,0.0037,0.09228,0.0291,0.01228,0.03306,0.01576,0.15112,0.19163,0.06518,0.088,0.00778
8,39674207,39676067,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39676067,39678974,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39678974,39680209,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39680209,39693969,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39693969,39695616,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39695616,39703861,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39703861,39707035,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39707035,39721172,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39721172,39722172,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39722172,39724043,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39724043,39729199,0.33234,0.09017,0.00111,0.00492,0.1504,0.17596,0.09799,0.30479,0.24824,0.03077,0.00555,0.07407,0.0458,0.01381,0.0328,0.0016,0.13578,0.16754,0.0879,0.10245,0.00711
8,39729199,39731467,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39731467,39732980,0.33234,0.09017,0.00111,0.00492,0.1504,0.17596,0.09799,0.30479,0.24824,0.03077,0.00555,0.07407,0.0458,0.01381,0.0328,0.0016,0.13578,0.16754,0.0879,0.10245,0.00711
8,39732980,39743549,0.33234,0.09017,0.00111,0.00492,0.1504,0.21032,0.09799,0.30479,0.24824,0.03077,0.00282,0.07407,0.0458,0.01381,0.04576,0.0016,0.13578,0.20117,0.0879,0.12627,0.01316
8,39743549,39745075,0.33234,0.09017,0.00111,0.00492,0.1504,0.21032,0.09799,0.30479,0.24824,0.03077,0.00282,0.07407,0.0458,0.01381,0.04576,0.0016,0.13578,0.20117,0.0879,0.12627,0.01316
8,39745075,39750869,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39750869,39751869,0.32452,0.10195,0.00016,0.00435,0.10829,0.14037,0.09799,0.29424,0.254,0.04376,0.00927,0.09468,0.05694,0.0033,0.01824,0.00507,0.10704,0.14455,0.06133,0.08013,0.00779
8,39751869,39755827,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39755827,39757701,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39757701,39763192,0.33234,0.09017,0.00111,0.00492,0.1504,0.20067,0.09799,0.30479,0.24824,0.03077,0.0037,0.07407,0.0458,0.01381,0.04162,0.0016,0.13578,0.19163,0.0879,0.11939,0.01102
8,39763192,39765843,0.33234,0.09017,0.00111,0.00492,0.1504,0.20067,0.09799,0.30479,0.24824,0.03077,0.0037,0.07407,0.0458,0.01381,0.04162,0.0016,0.13578,0.19163,0.0879,0.11939,0.01102
8,39765843,39768924,0.21414,0.06068,0.00355,0.00111,0.10673,0.19219,0.05911,0.17467,0.15684,0.04118,0.00026,0.0375,0.03478,0.00364,0.04582,0.00029,0.07467,0.16505,0.06331,0.12128,0.03427
8,39768924,39770483,0.32452,0.10195,0.00108,0.00019,0.12028,0.19025,0.09799,0.29717,0.26867,0.03783,0.00555,0.08417,0.08056,0.00564,0.0328,0.00161,0.10697,0.18016,0.09215,0.13778,0.01282
8,39770483,39777191,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39777191,39778191,0.33234,0.09017,3e-05,0.00492,0.12716,0.17596,0.09799,0.30027,0.24824,0.03427,0.00555,0.07907,0.0458,0.00913,0.0328,0.00359,0.11975,0.17383,0.07228,0.10245,0.00981
8,39778191,39781576,0.33234,0.09017,0.00111,0.00051,0.1504,0.17596,0.09799,0.30479,0.254,0.03077,0.00555,0.07407,0.05694,0.01381,0.0328,2e-05,0.13578,0.16754,0.09993,0.11399,0.00711
8,39781576,39782988,0.33234,0.09017,0.00111,0.00492,0.1504,0.17596,0.09799,0.30479,0.24824,0.03077,0.00555,0.07407,0.0458,0.01381,0.0328,0.0016,0.13578,0.16754,0.0879,0.10245,0.00711
8,39782988,39788788,0.33234,0.09017,0.00111,0.00051,0.1504,0.19135,0.09799,0.30479,0.254,0.03077,0.00469,0.07407,0.05694,0.01381,0.03773,2e-05,0.13578,0.18241,0.09993,0.12476,0.00908
8,39788788,39791311,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39791311,39795248,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,39795248,39799345,0.33234,0.09017,0.00111,0.00492,0.1504,0.17596,0.09799,0.30479,0.24824,0.03077,0.00555,0.07407,0.0458,0.01381,0.0328,0.0016,0.13578,0.16754,0.0879,0.10245,0.00711
8,39799345,39800470,0.33234,0.09017,0.00111,0.01304,0.1504,0.19135,0.09799,0.30479,0.21991,0.03077,0.00469,0.07407,0.03134,0.01381,0.03773,0.00696,0.13578,0.18241,0.07093,0.09702,0.00908
8,39800470,39808572,0.33234,0.09017,0.00111,0.00492,0.1504,0.19135,0.09799,0.30479,0.24824,0.03077,0.00469,0.07407,0.0458,0.01381,0.03773,0.0016,0.13578,0.18241,0.0879,0.11281,0.00908
8,41718001,41721807,0.10096,0.17073,0.21341,0.05256,0.16118,0.05547,0.02935,0.03516,0.01908,0.00381,0.01332,0.0,0.07493,0.0111,0.04321,0.0903,0.01444,0.05979,0.04156,0.00017,0.03283
8,42483296,42486765,0.01233,0.04426,0.06787,0.02364,0.00353,0.01462,0.10629,0.01883,0.00189,0.0281,1e-05,0.21112,0.13598,0.02376,0.09371,0.00945,0.10103,0.01763,0.04458,0.0011,0.03128
8,43613962,43616364,0.00016,0.03987,0.00036,0.05946,0.02282,0.00372,0.04694,3e-05,0.0613,0.01762,0.00173,0.04644,0.20185,0.1203,0.0477,0.04963,0.01734,0.00202,0.01131,0.01985,0.00488
8,47136954,47137954,0.28393,0.02938,0.12736,0.04243,0.03266,0.04759,0.1447,0.025,0.12048,0.13236,0.07175,0.04138,0.00123,0.00018,0.00509,0.02825,0.04042,0.01845,0.00044,0.0016,0.00416
8,50083000,50092423,0.38737,0.43367,0.38472,0.17922,0.48124,0.48057,0.0,0.02151,0.11442,0.0,0.00633,0.02609,0.13043,0.0,0.00792,0.04899,0.03167,0.00853,0.14752,0.09601,0.01
8,50092423,50093614,0.31823,0.36113,0.31605,0.21497,0.40645,0.39705,0.0,0.01901,0.08919,0.0,0.01295,0.02308,0.10208,0.0,0.01618,0.01215,0.02803,0.00309,0.11594,0.03281,0.02039
8,50685883,50688567,0.11225,0.00015,0.00111,0.00677,0.0051,0.10292,0.12181,0.09174,0.16459,0.05558,0.36091,0.00195,0.00554,0.00618,0.10167,0.0122,0.0018,0.11984,0.01774,0.06141,0.11055
8,50688567,50689703,0.11885,0.00034,0.00417,0.01337,0.00031,0.08848,0.1115,0.07716,0.21096,0.10874,0.35786,0.00195,0.01991,0.0,0.09946,0.02818,0.0022,0.12212,0.01766,0.03319,0.09823
8,52164604,52165918,0.63744,0.40472,0.37337,0.55647,0.63997,0.65478,0.13328,0.09834,0.00783,0.0015,0.00025,3e-05,0.07016,0.11213,0.11899,0.05827,0.09974,0.12153,0.00256,0.00443,0.00046
8,52165918,52166918,0.63744,0.40472,0.37337,0.55647,0.63997,0.6207,0.13328,0.09834,0.00783,0.0015,0.00036,3e-05,0.07016,0.11213,0.11626,0.05827,0.09974,0.12465,0.00256,0.00818,0.00315
8,54349175,54350322,0.08582,0.01117,0.07588,0.11044,0.04821,0.04134,0.16984,0.00161,0.00148,0.00895,0.00809,0.13643,0.20185,0.10254,0.0802,0.00588,0.00327,0.00431,0.01756,0.01544,0.0001
8,56139036,56140159,0.03925,0.06892,0.03365,0.04188,0.03374,0.00062,0.2235,0.00071,1e-05,0.14128,0.02353,0.18032,0.22571,0.00832,0.06573,0.00086,0.12893,0.0236,0.14696,0.02597,0.03865
8,56450438,56451438,0.09146,0.07555,0.01474,0.00035,0.00266,0.02768,0.33831,0.03317,0.087,0.06513,0.01395,0.13184,0.10336,0.1028,0.12963,0.00917,0.00494,0.0028,0.00096,0.01722,0.01384
8,59026311,59028332,0.23941,0.04632,0.02447,0.00889,0.01775,0.02434,0.08401,0.11045,0.16109,0.13236,0.07274,0.00296,0.01418,0.00668,0.00068,0.0037,0.0007,0.00052,0.00141,0.00486,0.00208
8,61374644,61376605,0.02827,0.03495,0.11118,0.06312,0.00062,0.0,0.12832,0.02437,0.00883,0.02202,0.01651,0.26276,0.19485,0.04512,0.0235,0.00418,0.09772,0.075,0.05439,0.03706,0.00046
8,62632012,62641698,0.12756,0.0059,0.23412,0.04657,0.00016,0.00844,0.08155,0.02062,0.02193,0.1196,0.04729,0.16172,0.01973,0.00414,0.00055,0.07836,0.22141,0.15131,0.0415,0.00885,0.00643
8,63279634,63280634,0.0462,0.10045,0.01068,0.03361,0.0237,0.0148,0.02935,0.08181,0.16238,0.00876,0.01033,0.14483,0.25769,0.04659,0.03846,0.00643,0.06193,0.05076,0.1146,0.08354,0.001
8,65606560,65608728,0.02976,0.00488,0.11333,0.17578,0.03916,0.05842,0.06,0.03501,0.11089,7e-05,0.00652,0.12,0.25769,0.04659,0.04293,0.01629,0.04156,0.00815,0.1146,0.03612,0.00817
8,70372450,70374388,0.11639,0.02258,0.00077,2e-05,0.02403,0.00333,0.0484,0.09653,0.13882,0.23666,0.1212,0.01488,0.02478,0.09188,0.03654,0.00092,0.0329,0.0073,0.02197,0.0023,0.00825
8,71731515,71733956,0.0,0.23164,0.22448,0.36998,0.36574,0.17458,0.17544,0.15741,0.29891,0.27701,0.11268,0.00201,0.02174,0.0366,0.00094,0.00933,0.02217,0.00014,0.00217,0.00972,0.02387
8,71733956,71735233,0.0,0.21208,0.21146,0.35652,0.31838,0.15347,0.15964,0.14754,0.28687,0.23684,0.09816,0.0007,0.05846,0.04108,7e-05,0.04928,0.03593,0.00032,0.00198,0.04891,0.03994
8,72493966,72494966,0.08443,0.00173,0.01287,0.03361,0.00193,8e-05,0.08818,0.0452,0.23018,0.07224,0.04794,0.00487,0.05235,0.0,0.00074,0.08664,0.00486,0.00871,0.05206,0.02834,0.00093
8,74496928,74507540,0.18681,0.0517,0.19417,0.05154,0.24744,0.18321,0.05543,0.00031,0.05548,0.00202,0.00027,0.04772,1e-05,0.08152,0.04152,0.04477,0.00428,0.0,0.07851,0.03774,0.00397
8,81688300,81690877,0.0212,0.03098,0.0769,0.01698,0.0348,0.00011,0.10495,0.01411,0.00045,0.09917,0.01659,0.20026,0.0956,6e-05,0.02126,0.02016,0.20331,0.06599,0.09268,0.01406,0.02643
8,87295841,87297240,0.07363,0.06442,0.05961,0.03092,0.00263,0.00848,0.0161,0.02151,0.23018,0.07654,0.04382,0.00392,0.21424,0.06024,0.03412,0.20088,0.04865,0.02842,0.05882,0.07376,0.00176
8,87297240,87299917,0.07363,0.06442,0.03601,0.04337,0.00263,0.00848,0.0161,0.03704,0.26149,0.07654,0.04382,0.01684,0.24608,0.06024,0.03412,0.18211,0.02388,0.01141,0.077,0.09321,0.00176
8,87299917,87302963,0.07363,0.06442,0.05961,0.03092,0.00263,0.00848,0.0161,0.02151,0.23018,0.07654,0.04382,0.00392,0.21424,0.06024,0.03412,0.20088,0.04865,0.02842,0.05882,0.07376,0.00176
8,88377645,88386330,0.09854,0.02797,0.0369,0.04542,0.04584,0.02596,0.05938,0.04785,0.24477,0.04627,0.04198,0.0002,0.14567,0.00193,0.00029,0.16232,0.00086,0.00106,0.18227,0.12971,0.00339
8,90570745,90585701,0.00877,0.11135,0.04246,0.00329,0.00257,0.00366,0.16372,0.01138,0.02516,0.01934,0.00116,0.27142,0.07519,0.08152,0.14426,0.0725,0.06461,0.01874,7e-05,0.01198,0.0121
8,93307109,93308505,0.05322,0.01204,0.00017,0.13003,0.04453,0.0024,0.03292,0.05364,0.29891,0.00923,0.02715,0.01423,0.21092,0.01258,0.00325,0.11976,0.0476,0.00388,0.3036,0.15316,0.02236
8,94770543,94771543,0.0003,0.0274,0.0819,0.01132,0.00352,0.00046,0.03343,0.07293,0.00892,0.00154,1e-05,0.20029,0.07519,0.05063,0.02787,0.03219,0.05376,0.05455,0.00265,0.00513,0.00109
8,94772915,94779592,0.00118,0.00031,0.00227,0.09617,0.03207,0.00454,0.00034,0.00011,0.08747,0.04335,0.00787,0.00082,0.0956,0.03844,0.00623,0.06892,0.05042,0.01314,0.22903,0.11148,0.01087
8,95719508,95726151,0.10209,0.01672,0.00065,0.01946,0.0048,0.0,0.21382,0.0849,0.04317,0.14913,0.07753,0.02313,0.07582,0.00393,0.01408,0.0129,0.00891,0.00055,0.04311,0.01531,0.00452
8,96711890,96719794,0.09565,0.0003,0.00258,0.02396,0.02048,0.02963,0.12963,0.11111,0.23018,0.04965,0.02715,0.00103,0.0199,0.0263,0.03308,0.01073,0.03617,0.04973,0.0896,0.09685,0.00077
8,96988272,97005299,0.36562,0.3216,0.40612,0.33735,0.28258,0.28175,0.03292,0.01411,0.0207,0.04965,0.03478,0.00392,0.00412,0.00836,0.00828,0.0,0.0244,0.02379,0.02056,0.01696,0.00016
8,98806934,98812094,0.04355,0.08593,0.02004,0.01669,0.00069,0.00206,0.2002,0.01411,0.0207,0.03899,0.03873,0.17926,0.15468,0.10099,0.05503,0.0,0.01369,0.02913,0.01192,0.02061,0.00472
8,98925724,98930759,0.01626,0.04426,0.00022,0.01195,0.09954,0.04703,0.00644,0.0194,0.06169,0.198,0.09641,0.04947,0.1053,0.26903,0.15887,0.00881,0.08928,0.04155,0.04437,0.00893,0.00963
8,101147443,101151017,1e-05,0.22923,0.01296,0.02131,0.05907,0.00026,0.19008,0.00949,0.01908,0.04441,0.00013,0.14439,0.11663,0.06238,0.22008,0.00081,0.01857,0.00995,0.01019,0.01472,0.05511
8,101712778,101722614,2e-05,0.1093,0.00278,0.02501,0.00026,0.00013,0.09753,0.00298,0.03346,0.00011,3e-05,0.14439,0.20757,0.09958,0.09315,0.01273,0.00473,0.00383,0.03027,0.02061,2e-05
8,101769900,101773866,7e-05,0.12576,0.01139,0.00144,0.00305,0.00392,0.12373,0.01185,0.00236,0.00192,0.00383,0.20339,0.15872,0.09292,0.14837,0.00413,0.02606,0.00168,0.00832,0.00046,0.01331
8,102646020,102654051,0.00128,0.05089,0.09725,0.01156,0.00676,0.00366,0.03393,0.14754,0.00516,0.00176,0.00751,0.26882,0.01369,0.02093,0.07579,0.18934,0.14403,0.05331,0.00073,0.02478,0.01996
8,103330875,103331993,0.03076,0.13577,0.09003,0.03294,0.00011,0.00177,0.31616,0.01185,1e-05,0.02823,0.0141,0.38965,0.31562,0.14597,0.1306,0.01188,0.08428,0.06128,0.03013,0.01568,0.00101
8,103520455,103523071,0.00211,0.19194,0.00016,0.00346,0.01775,0.04992,0.13867,0.00333,0.01225,0.00637,0.06795,0.20281,0.20757,0.09958,0.34956,0.00217,0.02137,0.04529,0.03027,0.02878,0.10813
8,103640332,103648131,0.07003,0.04426,0.02444,0.01066,0.00733,0.00387,0.23004,0.01633,0.15135,0.11755,0.03288,0.12836,0.01187,0.01651,0.06277,0.06377,0.05775,0.00798,0.00044,0.02228,0.02063
8,104210029,104211029,0.00847,0.30704,0.00183,0.00376,0.07113,0.04321,0.555,0.00551,0.04252,0.13617,0.07824,0.46751,0.35614,0.11589,0.14815,0.01605,0.12311,0.07791,0.0489,0.02044,0.00513
8,108897771,108900207,0.03,0.00277,0.02114,0.30134,8e-05,0.01072,0.01482,0.0005,0.15135,0.02719,0.07538,0.00833,0.24693,0.00193,0.02421,0.17349,0.01856,0.05955,0.2923,0.39966,0.01261
8,112833838,112835000,0.01785,0.13958,0.00077,2e-05,0.04821,0.00178,0.26902,0.02437,0.01934,0.11631,0.00596,0.1181,0.15571,0.02986,0.13054,0.00092,0.03674,0.00475,0.04781,0.00115,0.05881
8,113288076,113291629,7e-05,0.17073,0.00662,0.05256,0.01324,0.01207,0.23625,0.00715,0.0672,0.01448,0.0108,0.12,0.07493,0.11419,0.07981,0.02416,0.00117,0.00094,0.01683,0.01311,1e-05
8,114593607,114615816,0.0369,0.1144,0.01188,0.00068,0.00657,0.00997,0.24695,0.07193,0.03717,0.06679,0.00506,0.05273,0.12803,0.06799,0.15298,0.01578,0.00082,0.04034,0.01058,0.0045,0.02946
8,120264960,120272965,0.24863,0.29085,0.35412,0.08314,0.1832,0.12708,0.00022,0.00023,0.40634,0.03892,0.04356,0.00132,0.45089,0.04571,0.05213,0.49969,0.06745,0.08071,0.35609,0.27984,0.00512
8,120272965,120274148,0.24863,0.29085,0.35412,0.08314,0.1832,0.13474,0.00022,0.00023,0.40634,0.03892,0.03969,0.00132,0.45089,0.04571,0.04734,0.49969,0.06745,0.07411,0.35609,0.28735,0.00345
8,120274148,120277010,0.24863,0.29085,0.35412,0.08314,0.1832,0.14266,0.00022,0.00023,0.40634,0.03892,0.03598,0.00132,0.45089,0.04571,0.04275,0.49969,0.06745,0.06773,0.35609,0.29506,0.0021
8,120277010,120281558,0.12691,0.15929,0.21303,0.06324,0.08558,0.10619,0.00101,0.00551,0.38612,0.01621,0.00756,0.0019,0.43195,0.02591,0.01369,0.49366,0.04426,0.02715,0.28887,0.29106,0.00077
8,120897170,120903715,0.40196,0.12052,0.02169,0.0,0.01383,0.00103,0.1115,0.29368,0.34848,0.32984,0.29228,0.05289,0.09465,0.07315,0.07896,0.01549,0.00234,0.0135,0.01009,0.00069,0.00673
8,121065455,121071690,0.03293,0.15973,0.00017,0.05469,0.00045,0.00516,0.04775,0.02778,0.00259,0.0417,0.05681,0.14946,0.02937,0.17576,0.20905,0.04813,0.00115,0.00726,0.0655,0.0856,0.00252
8,126245851,126250227,0.00423,0.04962,0.07308,0.04063,0.0066,0.00021,0.08405,0.03931,0.02216,0.00012,0.00478,0.23297,0.18143,0.09188,0.03654,0.00294,0.03716,0.07114,0.01692,0.03561,0.00825
