Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia
chr6,108460220,108471223,0.05931,0.07317,0.0001,0.00738,0.00709,0.00057,0.26401,0.06088,0.03321,0.10248,0.03691,0.06667,0.13043,0.0366,0.07284,0.00881,0.00549,0.00115,0.02785,0.0031,0.0109
chr6,109092830,109117643,0.02727,0.1194,0.00726,0.00032,0.00032,0.00161,0.20839,0.00596,0.03374,0.03406,0.0112,0.15016,0.10379,0.11313,0.11364,0.00883,0.01039,0.00173,0.0,0.0025,0.00312
chr6,109891157,109910492,4e-05,0.12325,0.04398,0.0123,0.01167,0.00068,0.11608,0.04635,0.01129,0.00895,0.00027,0.29641,0.05962,0.06166,0.09182,0.10327,0.09772,0.04771,3e-05,0.00581,0.00608
chr6,109995693,110040272,0.00425,0.02764,0.01675,0.13939,0.00037,0.04729,0.06891,0.00461,0.15829,0.00819,0.02131,0.07879,0.28916,0.02422,0.11242,0.06109,0.02284,0.00976,0.1678,0.01688,0.05558
chr6,112180407,112190272,0.00456,0.27318,5e-05,0.07147,0.01546,0.00013,0.19008,0.00551,0.03717,0.00295,0.00256,0.2824,0.08355,0.18275,0.28247,0.0756,0.01741,0.00033,0.02085,0.0657,0.01338
chr6,113402382,113407412,0.0369,0.00108,0.01763,0.08842,0.02763,1e-05,0.0572,0.08181,0.22679,0.10527,0.02327,0.00923,0.07257,0.01687,0.00068,0.0269,0.00109,0.01538,0.01825,0.06744,0.0233
chr6,116387066,116453680,0.13411,0.15899,0.22484,0.03121,0.04338,0.05958,0.00097,0.01399,0.03918,0.02577,0.00844,0.00875,0.05131,0.03844,0.01623,0.09023,0.08351,0.05342,0.00096,0.00586,0.00307
chr6,126283697,126292596,0.0478,0.0878,0.00699,0.00071,0.00733,0.01864,0.27692,0.08964,0.03933,0.0936,0.11316,0.05455,0.13043,0.05921,0.02925,0.01166,1e-05,0.00288,0.01262,0.02342,0.00252
chr6,127038591,127056360,0.20085,0.15748,0.02755,0.04634,0.1884,0.06051,0.01711,0.12785,0.06764,0.01182,0.05835,0.07961,0.03026,0.00037,0.03121,0.00686,0.10033,0.00857,0.03817,1e-05,0.04361
chr6,132314053,132356553,0.01159,0.04399,0.06107,0.03072,0.00049,0.01498,0.09753,0.01766,0.00567,0.01664,0.0001,0.20281,0.14608,0.03564,0.09459,0.00392,0.07255,0.01119,0.03896,0.00216,0.0202
chr6,133884313,133896096,0.00105,0.00594,0.02004,0.12556,0.00269,0.01262,0.00211,0.01138,0.13859,0.00637,0.01397,0.00392,0.17719,0.01581,0.0262,0.23467,0.03668,0.05283,0.09307,0.04729,0.00416
chr6,136043652,136064471,0.00374,0.1537,0.00096,0.00399,0.00687,0.00462,0.11311,0.00903,0.02337,2e-05,4e-05,0.18745,0.22678,0.16287,0.09645,0.00116,0.01652,0.01005,0.04436,0.01341,2e-05
chr6,136127547,136150265,0.0574,0.11923,0.05126,0.05031,0.00993,0.00154,0.27704,0.00107,6e-05,0.01826,0.04467,0.26453,0.25114,0.16438,0.06498,0.00058,0.01322,0.05304,0.01541,0.0435,0.01493
chr6,137715102,137727282,0.21286,0.08643,0.20661,0.10015,0.32715,0.35034,0.07513,0.00681,0.06052,0.00187,0.00016,0.03727,0.00155,0.14838,0.12928,0.02378,0.02168,0.01657,0.12721,0.10202,0.00163
chr6,150573082,150590281,0.0003,0.05644,0.00654,0.10505,0.03463,6e-05,0.05634,0.0034,0.12349,0.0278,8e-05,0.0266,0.31562,0.00446,0.04149,0.15757,0.01142,0.00499,0.2542,0.09073,0.02747
chr6,150745619,150777028,0.07499,0.04058,0.00586,0.00017,0.01625,0.00468,0.20651,0.03798,0.08131,0.12606,0.03795,0.06919,0.04677,0.00439,0.06374,0.00358,0.03761,0.0001,0.0177,0.00245,0.0361
chr6,152377000,152410063,0.02851,0.17154,0.01763,0.02043,0.00769,0.00182,0.06267,0.00147,0.10401,0.00475,0.01187,0.08286,0.27507,0.09174,0.11996,0.0625,0.00125,0.00735,0.04049,0.02354,0.00201
chr6,153269654,153272199,0.34375,0.19683,0.06902,0.00591,0.2719,0.30301,0.07513,0.13824,0.39896,0.03516,0.03078,0.03797,0.23489,0.00723,0.00721,0.09129,0.07693,0.09017,0.2993,0.30994,0.0
chr6,154861361,154916988,0.01836,0.07031,0.03132,0.04647,0.00371,0.00094,0.15115,0.00075,0.00334,0.04001,0.01056,0.15512,0.27383,0.05859,0.072,0.00063,0.05676,0.02329,0.08922,0.02982,0.0082
chr6,159064593,159101070,0.02315,0.10694,0.00097,0.01699,0.00177,0.00141,0.21667,0.07222,0.11414,0.07632,0.02733,0.15112,0.05606,0.1361,0.07786,0.0243,0.00036,0.00028,0.0189,0.00659,2e-05
chr6,160218256,160264451,0.00046,0.10108,0.0134,0.04328,0.065,0.00619,0.09856,0.00627,0.03116,0.06057,0.00696,0.19831,0.2192,0.00585,0.05177,0.01863,0.14527,0.03667,0.16844,0.06242,0.02926
chr6,167654088,167674364,0.07134,0.00037,0.04658,0.14727,9e-05,0.03867,0.06202,0.19366,0.34741,0.06772,0.00699,0.05106,0.17205,0.00011,0.0263,0.04459,0.05022,0.14874,0.15633,0.21698,0.03445
chr7,115615761,115645706,0.22364,0.02266,0.01072,0.0283,0.04259,0.01357,0.13336,0.17105,0.12012,0.08421,0.08916,0.0019,0.00027,0.00739,0.00085,0.00354,0.01741,0.00424,0.00482,0.00029,0.0019
chr7,6308507,6347979,0.00456,0.25929,2e-05,0.02138,0.00228,0.03553,0.18082,0.0018,0.00907,1e-05,0.01332,0.206,0.09067,0.16552,0.11579,0.01515,0.00175,0.02777,0.00689,0.00012,0.01312
chr7,6532123,6591873,0.00098,0.08452,1e-05,0.00248,0.02749,0.00228,0.07319,0.00093,0.0087,0.04309,0.0043,0.09259,0.12803,0.20956,0.08211,0.0032,0.03262,0.0028,0.01576,2e-05,0.00805
chr7,8068909,8124702,0.03932,0.07487,0.0396,0.01076,0.0078,0.00214,0.22616,-0.0,0.00703,0.07061,0.03499,0.18933,0.12383,0.03098,0.03256,0.00589,0.07294,0.0477,0.03072,0.01497,0.00108
chr7,8447965,8475529,0.39755,0.05963,1e-05,0.00848,0.23051,0.24624,0.20194,0.4566,0.58866,0.0326,0.01471,0.07232,0.12266,0.06814,0.07891,0.01095,0.26146,0.27394,0.29189,0.26099,0.00187
chr7,9169551,9192559,0.01913,0.00338,6e-05,0.10388,0.01494,0.03256,0.00753,0.01926,0.21212,0.00047,0.00205,0.00397,0.16226,0.00407,0.01459,0.08463,0.01595,0.03492,0.15819,0.12592,0.00542
chr7,9562100,9583751,0.16505,0.16258,0.24976,0.16657,0.13418,0.07575,0.00311,0.00469,0.00321,0.02333,0.0324,0.01161,0.00042,0.01064,0.02687,0.01496,0.04801,0.06545,0.01657,0.02951,0.01006
chr7,13361020,13471353,0.13124,0.22096,0.14011,0.06154,0.14715,0.21373,0.01524,0.00062,0.01492,0.00015,0.0072,0.01956,0.05373,0.01707,7e-05,0.00967,0.0002,0.01546,0.01268,0.03748,0.0119
chr7,16438197,16494576,0.01067,0.08593,0.04755,0.01488,0.00069,0.01089,0.03393,0.09626,0.00065,0.01705,0.03464,0.21815,0.02211,0.10099,0.13779,0.09065,0.03931,0.01112,0.02123,0.04077,0.00629
chr7,16613195,16619744,0.04108,0.00185,0.00084,0.10742,0.01412,0.00032,0.0282,0.0518,0.27644,0.09322,0.02719,0.00504,0.14712,0.02496,0.00051,0.09109,0.00841,0.00214,0.04768,0.08848,0.01678
chr7,23550810,23601446,0.01071,0.24864,9e-05,0.00226,0.0191,0.00399,0.17015,0.01291,0.03346,0.00149,0.00051,0.26022,0.29934,0.13149,0.1491,0.00142,0.02225,0.0053,0.0317,0.00807,0.00377
chr7,31412315,31422724,0.09874,0.10743,0.32223,0.04355,0.04541,0.01387,3e-05,0.06649,0.01322,0.00837,0.02983,0.06779,0.01449,0.01013,0.03623,0.13642,0.12109,0.19646,0.00013,0.00612,0.00899
chr7,36368293,36380236,0.00251,0.07872,0.02477,0.01822,0.0052,0.00055,0.11055,0.00806,0.00578,0.01447,0.0007,0.17153,0.23677,0.05988,0.07328,0.00073,0.05459,0.01795,0.05096,0.01002,0.0086
chr7,45142933,45169448,0.0178,0.15753,0.00055,1e-05,0.0375,2e-05,0.23819,0.02264,0.02133,0.08421,0.01122,0.13846,0.16995,0.04182,0.11706,0.0004,0.02942,0.00064,0.03468,3e-05,0.03205
chr7,51685065,51707040,0.0057,8e-05,0.04603,0.22678,0.01445,0.0201,0.00537,0.01954,0.27965,0.00179,0.00345,0.0422,0.26726,0.01279,0.01594,0.10365,0.01147,0.00613,0.19185,0.12416,0.00067
chr7,52391432,52438492,0.00684,0.1494,0.00054,0.00552,0.02091,0.0349,0.22485,0.01054,0.02718,0.04899,0.05193,0.13146,0.11198,0.07181,0.03138,0.00263,0.01467,0.0282,0.00433,0.0108,0.00302
chr7,52753853,52776211,0.03178,0.1084,0.00207,0.03177,0.00013,0.00533,0.26902,0.04667,2e-05,0.03231,0.04759,0.08049,0.26571,0.09128,0.0543,0.04731,0.00101,0.00087,0.03242,0.0496,0.00342
chr7,53391097,53451617,0.00113,0.10264,0.00022,0.06051,0.00733,0.0344,0.08745,0.00219,0.08991,0.00226,0.0172,0.10918,0.31975,0.05864,0.01093,0.05228,0.01005,0.04046,0.10633,0.1256,0.0116
chr7,68838972,68848301,0.02403,0.13025,0.02838,0.02254,0.00365,0.00039,0.24051,0.00012,0.00049,0.04335,0.01596,0.25189,0.29104,0.09764,0.11226,0.00014,0.05159,0.02127,0.04415,0.01402,0.006
chr7,73304472,73338723,0.03423,0.07231,0.00311,0.04657,0.03238,0.06889,0.13761,0.0452,0.14101,0.0,0.00633,0.04865,0.00522,0.14921,0.20451,0.02505,0.04841,0.09138,0.13159,0.18536,0.00496
chr7,75439987,75492581,0.00554,0.21542,0.00222,0.00698,0.00273,0.00385,0.28604,0.01313,0.02702,0.01516,0.00012,0.17358,0.15564,0.17545,0.22383,0.00138,3e-05,0.01156,0.00109,0.01672,0.01212
chr7,75517053,75559175,1e-05,0.17918,0.00234,0.00027,0.00416,0.00049,0.23004,0.00195,0.00079,0.0044,0.0003,0.12656,0.25792,0.15948,0.1571,0.00412,0.0001,0.00085,0.00834,0.00139,0.00175
chr7,77528798,77559232,0.10706,0.04562,0.03258,0.00865,0.01451,2e-05,0.30101,0.02863,0.072,0.05202,0.08293,0.14551,0.09839,0.10922,0.03583,0.00643,0.00365,0.03218,0.00052,0.00767,0.01423
chr7,82179139,82280831,0.01233,0.13791,6e-05,0.01066,0.00947,0.03593,0.08834,0.01344,0.05026,0.00023,0.00416,0.1375,0.24693,0.07103,0.03028,0.00894,0.01089,0.03941,0.0367,0.07068,0.00743
chr7,82985612,82992214,0.07165,0.04917,0.00332,0.01206,0.00319,0.00164,0.22517,0.04422,0.02975,0.04737,0.03699,0.07181,0.10828,0.07419,0.0512,0.00285,0.0,0.00017,0.00312,0.00339,0.00014
chr7,86895962,86978440,0.09015,0.03039,0.00334,0.15295,0.00936,0.0439,0.19756,0.04435,0.00913,0.0417,0.00323,0.03132,0.25769,0.05921,0.0798,0.09109,0.0008,0.02305,0.0896,0.02099,0.01655
chr7,89484866,89490961,0.08521,0.13596,0.17175,0.07157,0.1601,0.20078,0.02935,0.03516,0.00524,0.03333,0.03944,0.0,0.04891,0.0,0.0,0.05929,0.0,0.0,0.05601,0.06711,0.0
chr7,92635538,92675018,0.46161,0.30908,0.16532,0.00294,0.03694,0.0031,0.0221,0.08364,0.35497,0.30293,0.39018,0.02429,0.21676,0.17719,0.26629,0.09975,0.07178,0.14772,0.01256,0.0,0.01604
chr7,95667604,95716181,0.02874,0.00693,0.01231,0.15282,0.01036,0.03495,0.06811,0.00463,0.06169,0.00628,0.00015,0.03623,0.22823,0.03431,0.06053,0.09055,9e-05,0.00733,0.10063,0.03947,0.0086
chr7,99553399,99585217,0.0005,0.05675,0.03317,0.00884,0.08428,0.02057,0.06505,0.02437,0.01423,0.08651,0.01142,0.17143,0.02069,0.26535,0.13526,0.07663,0.01717,0.00145,0.15934,0.05063,0.02236
chr7,100101980,100109224,0.056,0.05621,0.04893,0.01132,0.008,0.02124,0.21974,0.00219,0.02516,0.02753,0.00742,0.20224,0.11836,0.10591,0.12335,0.01166,0.01796,0.00381,0.0005,0.00123,0.00366
chr7,101086784,101120810,0.10042,0.20145,0.29953,0.31531,0.31173,0.25332,0.02583,0.07354,0.14702,0.09448,0.0313,0.01894,0.06871,0.03112,0.00189,0.01367,0.00137,0.008,0.00723,0.03242,0.01483
chr7,101965268,101988411,0.02235,0.02996,0.0002,0.08299,0.04494,0.02317,0.10806,0.01798,0.02367,0.00318,0.0,0.034,0.20877,0.13543,0.08414,0.07382,0.0393,0.01981,0.00747,0.01525,0.00283
chr7,106661013,106668187,0.00211,0.13675,0.00964,0.02759,0.00936,3e-05,0.09399,0.00219,0.0561,0.00212,0.00211,0.07619,0.21296,0.07801,0.13853,0.04946,1e-05,0.01095,0.05404,0.0182,0.01019
chr7,106723499,106789357,0.0077,0.23172,0.06061,0.15146,0.04688,0.00982,0.16001,0.02067,0.09529,0.01406,0.00035,0.06074,0.00999,0.07807,0.09404,0.02232,0.00097,0.01369,0.03309,0.04954,0.00752
chr7,106795380,106851081,0.0005,0.09562,0.01287,0.02842,0.00167,0.00588,0.10495,0.00727,0.02648,0.0003,0.00218,0.17333,0.21261,0.10879,0.12539,0.00464,0.00411,0.00078,0.01401,0.00608,0.00112
chr7,111096865,111143334,0.51278,0.10459,0.09666,0.00116,0.01695,0.12452,0.26833,0.2142,0.51563,0.36933,0.12915,2e-05,0.08073,0.03514,0.00338,0.06577,0.03276,0.00452,0.00809,0.08119,0.05475
chr7,112255637,112302321,0.16716,0.00951,0.00176,0.01404,0.0185,0.00937,0.18683,0.17405,0.09603,0.22249,0.17749,0.01961,0.03663,0.00066,7e-05,0.00861,0.03413,0.02012,0.05252,0.03405,0.00143
chr7,114956408,115006196,0.03302,0.0881,0.01916,0.00148,0.01003,0.00423,0.24889,0.09953,0.02259,0.0799,0.05033,0.03333,0.13206,0.04874,0.04435,0.03031,0.00145,0.0048,0.01917,0.00893,0.00103
chr7,118401393,118416697,0.00354,0.16268,0.00017,0.00018,0.02574,0.01699,0.18082,0.00317,0.00215,0.03726,0.02361,0.20029,0.15465,0.05707,0.06492,1e-05,0.03479,0.02306,0.02473,0.01498,0.00071
chr7,128846625,128889762,0.20666,0.53063,0.62576,0.53296,0.25083,0.1079,0.11941,0.22585,0.15919,0.01298,0.00982,0.04122,0.0121,0.03365,0.17133,0.00617,0.12157,0.32915,0.06301,0.206,0.05143
chr7,129745404,129752990,0.00415,0.06678,0.00801,0.05803,0.00045,0.0024,0.09399,0.00031,0.0561,0.00212,0.00028,0.11856,0.21296,0.07801,0.0884,0.03194,0.00468,0.00145,0.05404,0.03013,0.00077
chr7,130444396,130458309,0.04355,0.08593,0.02004,0.00289,0.00069,5e-05,0.2002,0.01411,0.04242,0.03899,0.03092,0.17926,0.10939,0.10099,0.07579,0.00731,0.01369,0.01874,0.00089,0.00283,0.001
chr7,132478534,132538954,0.00193,0.1115,0.03967,0.00346,9e-05,0.006,0.11716,0.03516,0.00024,0.00192,0.00108,0.2381,0.13043,0.08668,0.13234,0.0292,0.02625,0.00366,0.00314,0.00059,0.00593
chr7,132586494,132600553,0.00415,0.13355,0.00801,0.00742,0.00045,0.00928,0.16372,0.00031,0.0005,0.00212,0.00051,0.20029,0.18411,0.14848,0.20126,1e-05,0.00468,6e-05,0.0046,1e-05,0.00555
chr7,136232957,136241780,0.00451,0.27906,0.01727,0.03765,0.06363,0.02303,0.23004,0.00354,0.01848,0.03239,0.00589,0.18751,0.13598,0.0968,0.14607,0.00482,0.01761,0.0009,0.00341,0.0013,0.00973
chr7,140767772,140792078,0.04627,0.13582,0.00084,0.00015,0.00649,1e-05,0.32111,0.03501,0.06277,0.08148,0.0348,0.15429,0.13043,0.08642,0.1146,0.00158,0.01195,0.00099,0.00427,6e-05,0.0055
chr7,142960440,142979844,0.00674,0.09562,0.01068,0.15146,0.01186,0.01568,0.14379,0.02863,0.21897,0.03239,0.02905,0.04242,0.0082,0.04159,0.02739,0.08184,3e-05,0.00078,0.0824,0.05622,0.00051
chr7,149956949,149958699,0.00011,0.06761,0.00156,0.04912,0.00201,0.00516,0.06533,0.00219,0.0613,0.00284,0.00509,0.08654,0.23536,0.09292,0.09156,0.03335,3e-05,0.00115,0.03352,0.01852,0.00079
chr7,150236312,150285066,0.06484,0.05621,0.00531,0.00562,0.00293,0.01304,0.20178,0.02944,0.10674,0.08787,0.01598,0.07925,0.02685,0.03442,0.09293,0.01812,0.01475,0.00169,0.00052,0.02673,0.02567
chr7,153699709,153717547,0.00113,0.0396,0.00933,0.00432,0.08858,0.00236,0.05837,0.00318,0.01086,0.06513,0.00015,0.08132,0.01944,0.23167,0.04902,0.02406,0.04121,0.00204,0.12635,0.01028,0.05542
chr7,154044402,154057374,0.22067,0.10631,0.13182,0.01261,0.07097,0.10048,0.06891,0.0452,0.19876,0.08421,0.04279,0.00043,0.0543,0.00628,0.00064,0.06299,0.01055,0.00231,0.02288,0.03528,0.00261
chr7,155392500,155401695,0.11522,0.08152,0.03322,0.03385,0.12119,0.11099,0.0161,0.05364,0.28687,0.0,0.01295,0.02046,0.22298,0.00784,0.0,0.13435,0.04789,0.02723,0.25762,0.25465,0.01
chr7,157774071,157792291,0.00105,0.02146,0.00235,0.16067,0.00069,0.00407,0.01622,0.00551,0.17112,7e-05,0.00584,0.03333,0.26494,0.01592,0.02617,0.12509,0.00546,0.00049,0.18043,0.08585,0.0071
chr7,159455025,159464134,0.0431,0.02152,0.00097,0.26028,0.04958,0.03182,0.00288,0.03694,0.08033,5e-05,0.00142,0.0165,0.11054,0.00393,0.0003,0.25755,0.04311,0.02587,0.07684,0.10464,0.00263
chr8,450695,482303,0.01234,0.04751,0.00659,0.07878,0.01167,0.00129,0.12021,0.03559,0.02975,6e-05,0.01608,0.02108,0.24693,0.09828,0.02294,0.12755,0.03547,0.00151,0.03134,0.07882,0.01858
chr8,628922,718874,0.00013,0.12094,0.00045,0.05226,0.00795,0.01148,0.1447,0.00095,0.0531,0.00895,0.01016,0.10491,0.34417,0.06214,0.03926,0.05977,0.00476,0.00795,0.09017,0.07961,0.00045
chr8,1742032,1801325,0.0009,0.12088,0.00401,0.03641,0.00439,0.0261,0.15268,0.00782,0.03025,0.00883,0.02662,0.08333,0.28319,0.08524,0.02528,0.06042,1e-05,0.01121,0.06509,0.08826,0.01013
chr8,3670020,3818608,0.0009,0.06413,0.00233,0.05182,0.0114,0.00126,0.09179,0.00024,0.04672,0.00549,0.00285,0.09345,0.23412,0.11042,0.02947,0.03619,0.0043,0.00622,0.01235,0.04463,0.01629
chr8,4363596,4377936,0.00415,0.15973,0.00801,0.00048,0.0022,0.00642,0.1907,0.00031,0.00224,0.00968,0.01397,0.23073,0.16672,0.10879,0.09044,0.00418,0.01622,0.02596,0.004,0.0078,0.00093
chr8,10094699,10104488,0.04991,0.03921,0.02344,0.00295,0.0251,0.08225,0.21038,0.14949,0.0435,0.16451,0.25138,0.00356,0.08764,0.00318,0.00558,0.04933,3e-05,0.02046,0.05607,0.12698,0.01895
chr8,11152917,11284494,0.02526,0.2151,0.00012,0.00423,0.01299,0.03435,0.11605,0.02281,0.00584,0.00288,0.0003,0.21416,0.13095,0.14977,0.09755,0.00324,0.01113,0.03242,0.00095,0.0081,0.00557
chr8,11286719,11315290,0.01121,0.25929,0.00391,0.01187,0.04195,0.0165,0.13691,0.00145,0.00032,0.00494,0.00019,0.17658,0.18411,0.12292,0.14382,0.00073,0.01426,0.00365,0.01037,0.00105,0.00356
chr8,13610365,13665441,0.00333,0.06512,0.01585,0.0326,0.01754,0.00149,0.1023,0.0029,0.01293,0.03257,0.00051,0.13925,0.25564,0.01681,0.07405,0.003,0.06604,0.00809,0.10401,0.01808,0.02865
chr8,15352032,15365446,3e-05,0.01246,0.00111,0.2089,0.00257,0.00033,0.01524,0.00062,0.20625,0.00176,0.00012,0.01956,0.31562,0.0255,0.01175,0.17798,0.0003,0.00015,0.16978,0.15059,0.00078
chr8,15408892,15469129,0.00359,0.0672,0.00752,0.05946,0.01335,0.0064,0.10015,0.00044,0.03933,0.02897,0.01407,0.11123,0.2346,0.02451,0.02609,0.02631,0.04033,0.02617,0.12446,0.07533,0.00075
chr8,16481751,16639638,0.13314,0.3431,0.21617,0.18961,0.19313,0.34155,0.10574,0.00963,0.00978,0.00495,0.06279,0.05888,0.05708,0.07245,0.00653,1e-05,0.00098,0.03494,0.00071,0.02776,0.04502
chr8,17067248,17127324,0.02923,0.00011,0.0019,0.08423,0.01152,0.00366,0.03024,0.02037,0.20347,0.08245,0.04046,0.00106,0.10209,0.01481,0.00439,0.11887,0.02581,0.0111,0.05062,0.04397,0.00139
chr8,23081924,23088448,0.01471,0.05724,0.0869,0.06199,3e-05,0.006,0.10506,0.02577,0.01882,0.01043,0.02328,0.20015,0.1663,0.04869,0.01721,0.0004,0.06984,0.10421,0.04873,0.06658,0.0058
chr8,26495512,26499499,0.00172,0.18246,0.00688,0.06681,0.0348,0.0044,0.22827,0.01344,0.09529,0.04679,0.00852,0.12,0.03382,0.06593,0.10895,0.03116,0.0108,0.00019,0.00646,0.02986,0.01275
chr8,30418436,30448580,0.0024,0.02998,0.09094,0.01831,0.00988,0.00741,0.0484,0.06615,0.00883,0.00226,0.00099,0.20864,0.09452,0.06752,0.05671,0.03092,0.03643,0.03818,0.00112,0.00177,0.00016
chr8,31207746,31238246,0.04206,0.01599,0.00488,0.07112,0.00795,0.00158,0.11608,0.0692,0.23821,0.08366,0.02157,0.00333,0.02377,0.00158,0.02318,0.0396,0.00037,0.01172,0.03478,0.0741,0.01544
chr8,33268200,33338649,0.00884,0.06024,0.03234,0.03534,0.00118,0.00099,0.11013,0.00404,0.00573,0.01667,0.00397,0.16292,0.23577,0.05365,0.06372,3e-05,0.04747,0.02298,0.05523,0.02129,0.00428
chr8,34686405,34745385,5e-05,0.09291,0.16829,0.15744,0.02222,0.01484,0.08983,0.15033,0.16853,0.01758,0.00952,0.00772,0.36547,0.0234,0.02395,0.44958,0.06232,0.06438,0.2307,0.17749,0.00036
chr8,34978406,35056905,0.01224,0.11057,0.01793,0.03532,0.10267,0.02325,0.08133,0.00107,0.10409,0.06317,0.0032,0.05406,0.20261,0.00124,0.02973,0.09061,0.04487,0.0013,0.19328,0.0799,0.02436
chr8,36529159,36566405,0.00984,0.06729,0.02775,0.03517,0.00143,0.00236,0.12764,0.00228,0.00518,0.01988,0.00279,0.16615,0.25513,0.06461,0.07745,0.00039,0.04466,0.01435,0.05971,0.01655,0.00751
chr8,36778220,36835810,0.17601,0.19866,0.26716,0.19859,0.27644,0.19471,0.00136,0.00333,0.0005,0.00789,0.00116,0.00014,0.00036,0.00126,0.00462,0.00135,0.00086,0.00925,0.00452,0.00283,0.01375
chr8,38249338,38264574,0.02433,0.14757,0.00344,0.00954,0.00722,0.00013,0.06788,0.00723,0.07096,0.0509,0.01356,0.09818,0.20223,0.18389,0.11177,0.01991,0.01799,0.00194,0.00013,0.0083,0.00774
chr8,38272973,38307514,3e-05,0.13895,0.01372,0.00677,0.01565,0.01288,0.12832,0.01411,0.00883,0.01705,0.01142,0.23077,0.19485,0.23803,0.21797,0.00081,9e-05,1e-05,0.00147,0.00056,0.00013
chr8,39640413,39830204,0.20683,0.02209,0.00786,0.00648,0.06594,0.12773,0.09298,0.23617,0.23569,0.03574,0.00514,0.04627,0.04176,0.01097,0.04123,0.0,0.10023,0.17107,0.08301,0.12681,0.0127
chr8,41718001,41747581,0.10096,0.17073,0.21341,0.07953,0.16118,0.04222,0.02935,0.03516,0.00524,0.00381,0.01384,0.0,0.04891,0.0111,0.03991,0.05929,0.01444,0.05529,0.01847,0.00608,0.03229
chr8,42481822,42486765,0.01233,0.04426,0.06787,0.02364,0.00353,0.01462,0.10629,0.01883,0.00189,0.0281,1e-05,0.21112,0.13598,0.02376,0.09371,0.00945,0.10103,0.01763,0.04458,0.0011,0.03128
chr8,50079892,50099680,0.21246,0.37675,0.27521,0.18883,0.3912,0.30763,0.06842,0.0032,0.00121,0.05274,0.00462,0.0246,0.07016,0.00038,0.02094,0.00743,0.02169,0.00017,0.05994,0.0097,0.01907
chr8,52161973,52202853,0.05261,0.10224,0.07667,0.20503,0.17135,0.13219,0.00612,0.00064,0.05066,0.02926,0.01484,0.00305,0.02322,0.01057,0.00364,0.04138,0.02656,0.01489,0.00215,0.00557,0.00134
chr8,63687986,63701040,0.0,0.07694,0.00401,0.01508,0.03462,0.00094,0.0949,0.00401,0.02235,0.0352,0.0007,0.1189,0.20422,0.01017,0.05439,0.00378,0.06447,0.00902,0.10361,0.01977,0.02348
chr8,67442964,67486776,0.00448,0.06126,0.01156,0.07342,0.00045,0.02512,0.09332,0.00076,0.04481,0.00247,0.006,0.12821,0.24459,0.0751,0.1248,0.03815,0.00765,0.00493,0.06914,0.00898,0.01959
chr8,71728448,71750310,0.00813,0.22621,0.18794,0.42318,0.29933,0.16918,0.17076,0.1236,0.35638,0.21753,0.10157,0.00018,0.06896,0.029,2e-05,0.05476,0.02517,9e-05,0.00624,0.05551,0.02884
chr8,73406665,73423671,0.025,0.11531,0.03312,0.02772,0.00292,0.00015,0.04409,0.09463,0.12264,0.01177,0.02241,0.22251,0.2997,0.08515,0.09669,0.00041,0.05296,0.02858,0.04845,0.01922,0.00412
chr8,74489903,74538176,0.18681,0.0517,0.1748,0.05154,0.22135,0.18282,0.05543,0.00161,0.05548,0.00021,1e-05,0.03768,1e-05,0.06491,0.04383,0.03515,0.00345,0.00139,0.06212,0.03979,0.00031
chr8,76616520,76650207,0.01965,0.05288,0.04708,0.05264,4e-05,0.00065,0.1306,0.00258,0.00422,0.01917,0.01307,0.17673,0.25425,0.06102,0.05682,9e-05,0.04559,0.0397,0.05335,0.03814,0.00037
chr8,77051776,77081753,0.01596,0.0783,0.03917,0.03439,0.00081,0.00022,0.14819,0.00222,0.00135,0.02298,0.01163,0.193,0.25354,0.06606,0.07266,0.00025,0.04999,0.03506,0.0464,0.02547,0.00184
chr8,77349495,77386111,0.0478,0.0742,0.02366,0.03427,0.00027,0.01247,0.0161,0.122,0.19876,0.07224,0.01465,0.16165,0.22938,0.10377,0.03305,0.00138,0.02115,0.07624,0.03391,0.08657,0.01829
chr8,88367176,88413183,0.07854,0.01948,0.02629,0.05974,0.03449,0.01104,0.05121,0.03689,0.24492,0.03571,0.03513,0.0002,0.14567,0.00193,0.00144,0.16232,0.00086,0.00307,0.18227,0.11211,0.00633
chr8,93307109,93316382,0.02013,0.01204,0.00017,0.13003,0.04453,6e-05,0.00237,0.02199,0.22679,0.00381,0.01332,0.01423,0.21092,0.01258,0.00828,0.11976,0.0476,0.00041,0.3036,0.12128,0.03283
chr8,95706312,95772219,0.09938,0.0396,6e-05,0.03085,0.00099,0.00421,0.27549,0.09174,0.01867,0.07342,0.0317,0.04136,0.13251,0.04745,0.04236,0.02788,0.00058,0.00355,0.01938,0.00656,0.00131
