Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia
chr7,81096938,81098221,0.15525,0.18205,0.22679,0.16767,0.22964,0.26463,0.0,0.0,0.0,0.0188,0.01638,0.0,0.0,0.02256,0.02045,0.0,0.02924,0.02855,0.02052,0.0182,0.0012
chr7,81098221,81100950,0.11751,0.13887,0.14881,0.12737,0.16343,0.20558,0.0,0.00694,0.0,0.0,0.00313,0.00845,0.0,0.0,0.00392,0.00763,0.0103,0.01815,0.0,0.00348,0.00496
chr7,81100950,81102084,0.11751,0.13887,0.17527,0.12737,0.16343,0.20703,0.0,0.0,0.0,0.0,0.00633,0.0,0.0,0.0,0.00792,0.0,0.0,0.01112,0.0,0.00704,0.01
chr7,81102084,81105896,0.1191,0.18205,0.1291,0.1328,0.15549,0.26133,0.02935,0.00454,0.00024,3e-05,0.03204,0.03529,0.02396,0.02256,0.00392,0.00678,0.00487,0.05933,0.00042,0.02878,0.03684
chr7,81115538,81118280,0.00341,0.08408,0.0078,0.03177,0.0042,0.00128,0.05837,0.0194,0.06169,1e-05,0.00678,0.13473,0.22596,0.05384,0.08599,0.00881,0.02321,0.00249,0.05831,0.01631,0.00944
chr7,82987612,82992214,0.07165,0.03764,0.00332,0.01206,0.00319,0.0048,0.2235,0.04422,0.02975,0.04737,0.03126,0.05926,0.09805,0.06177,0.0543,0.00285,0.0,0.0002,0.00312,0.0013,0.00022
chr7,83908432,83909647,0.05152,0.04562,0.00189,0.03177,0.0002,0.00702,0.20137,0.03403,0.00365,0.04724,0.06762,0.06346,0.15872,0.0524,0.01234,0.01835,0.00085,0.01576,0.02785,0.05084,0.00917
chr7,84343744,84348885,0.02416,0.02414,0.00449,0.12199,0.01608,0.00314,3e-05,0.00803,0.04123,0.0799,0.03363,0.00779,0.04315,0.0795,0.03667,0.07939,0.03638,0.0145,0.22307,0.12808,0.00364
chr7,87856285,87861096,0.24029,0.15777,0.03293,0.0283,0.01383,0.02698,0.00849,0.13812,0.14916,0.19053,0.12897,0.07861,0.08463,0.11796,0.07518,0.00217,0.00881,5e-05,0.00218,0.00225,0.00849
chr7,89484866,89490961,0.08521,0.13596,0.17175,0.07157,0.1601,0.20078,0.02935,0.03516,0.00524,0.03333,0.03944,0.0,0.04891,0.0,0.0,0.05929,0.0,0.0,0.05601,0.06711,0.0
chr7,92646473,92652194,0.50204,0.3254,0.11988,0.0283,0.01383,0.0105,0.02367,0.13578,0.36531,0.42757,0.43073,0.05455,0.20757,0.26535,0.28247,0.05274,0.08286,0.0964,0.00218,0.0014,3e-05
chr7,92652194,92653368,0.46441,0.30156,0.13736,0.0283,0.01383,0.0105,0.02089,0.09212,0.34394,0.30924,0.41534,0.03037,0.19725,0.18683,0.27337,0.06988,0.0706,0.12432,0.00025,0.0014,0.00253
chr7,92653368,92654847,0.46441,0.30156,0.13736,0.0283,0.01383,0.0105,0.02089,0.09212,0.34394,0.30924,0.41534,0.03037,0.19725,0.18683,0.27337,0.06988,0.0706,0.12432,0.00025,0.0014,0.00253
chr7,92654847,92655943,0.46441,0.30156,0.13736,0.0283,0.01383,0.0105,0.02089,0.09212,0.34394,0.30924,0.41534,0.03037,0.19725,0.18683,0.27337,0.06988,0.0706,0.12432,0.00025,0.0014,0.00253
chr7,92655943,92657396,0.46441,0.30156,0.13736,0.0283,0.01383,0.0105,0.02089,0.09212,0.34394,0.30924,0.41534,0.03037,0.19725,0.18683,0.27337,0.06988,0.0706,0.12432,0.00025,0.0014,0.00253
chr7,92657396,92658598,0.46441,0.30156,0.13736,0.0283,0.01383,0.0105,0.02089,0.09212,0.34394,0.30924,0.41534,0.03037,0.19725,0.18683,0.27337,0.06988,0.0706,0.12432,0.00025,0.0014,0.00253
chr7,93197984,93198984,0.04355,0.10842,0.00029,0.01669,0.00507,0.00502,0.22634,0.03704,0.0207,0.02871,0.00278,0.11905,0.18037,0.15503,0.09028,0.01273,0.00295,0.00371,0.00482,0.00015,0.00062
chr7,94145727,94152145,0.00456,0.15413,0.01291,0.00277,0.01546,0.02452,0.09578,0.03516,0.00024,0.00295,0.00843,0.20833,0.10757,0.0816,0.03503,0.0292,0.04441,0.04296,0.00482,0.01102,0.00446
chr7,95674838,95678739,0.02129,0.00173,0.00087,0.09539,0.00012,0.01444,0.01399,0.02778,0.20152,0.01934,0.04298,0.00476,0.12538,0.00097,0.02038,0.07689,0.00162,0.00912,0.10323,0.02421,0.01635
chr7,95922188,95933138,0.14086,0.3857,0.22797,0.14563,0.20748,0.0949,0.0961,0.01085,5e-05,0.00298,0.00162,0.0389,0.09002,0.0756,0.08921,0.00981,0.00393,0.0229,0.00226,0.00222,0.0096
chr7,98219942,98221386,0.00201,0.14128,0.11704,0.10018,0.21754,0.03966,0.21104,0.13945,0.07443,0.26718,0.03887,0.00096,0.29089,0.02358,0.00601,0.27339,0.02516,0.0043,0.35001,0.15621,0.02702
chr7,98981658,98984496,0.02827,0.1347,0.00011,0.0046,0.01193,0.0048,0.28604,0.0242,0.06245,0.07188,0.04056,0.13909,0.09689,0.07132,0.07397,0.00595,0.01432,0.00647,0.00143,0.0,0.00126
chr7,99099046,99100046,0.01518,0.00114,0.10959,0.20111,0.00978,0.00642,0.01042,0.04276,0.12095,0.03821,0.02668,0.08698,0.20425,0.01626,0.01036,0.00292,0.1412,0.14283,0.22405,0.18508,0.00023
chr7,99100046,99101046,0.01343,0.01583,0.05799,0.11351,0.01916,0.02423,1e-05,0.01711,0.06936,0.06783,0.04289,0.02184,0.08464,0.08114,0.05277,0.00393,0.12354,0.11517,0.22027,0.12986,0.00279
chr7,99101046,99102634,0.01272,8e-05,0.0997,0.16213,0.01936,0.00411,0.01155,0.04138,0.10383,0.05127,0.01618,0.08394,0.15746,0.01981,0.00406,0.00368,0.15521,0.10488,0.21617,0.11801,0.00247
chr7,99141825,99144845,0.05409,0.25639,0.26072,0.02732,0.08893,0.07447,0.23991,0.15945,0.01092,0.0055,0.00106,0.00146,0.24731,0.13464,0.1073,0.19456,0.10938,0.10593,0.02457,0.01131,0.00073
chr7,99144845,99146884,0.07908,0.26426,0.26443,0.14182,0.11177,0.14556,0.1604,0.1081,0.03038,0.00233,0.00597,0.00538,0.06993,0.11069,0.09466,0.03686,0.08108,0.07249,0.01011,0.00448,0.0011
chr7,99146884,99148328,0.10875,0.20475,0.3381,0.09974,0.10132,0.17589,0.04016,0.14535,0.00158,0.0113,0.00222,0.03433,0.05402,0.09508,0.0195,0.16863,0.25111,0.11357,0.00404,0.0069,0.02512
chr7,99148328,99150997,0.06747,0.21023,0.24179,0.13586,0.05889,0.0865,0.13347,0.11535,0.04335,0.00426,0.0,1e-05,0.01819,0.14285,0.08458,0.01784,0.15032,0.10275,0.05842,0.0274,0.00369
chr7,99150997,99154135,0.12388,0.27078,0.28656,0.17152,0.07406,0.11681,0.09921,0.06781,0.01256,0.02222,0.00438,0.00076,0.04823,0.15738,0.09995,0.03068,0.14667,0.10203,0.05578,0.02233,0.00571
chr7,99154135,99155975,0.04955,0.15087,0.21048,0.10541,0.0612,0.1215,0.08367,0.10418,0.03509,0.00014,0.01421,0.01201,0.01083,0.05174,0.01366,0.03502,0.09413,0.04957,0.01934,0.00081,0.01267
chr7,99162400,99165509,0.14618,0.29054,0.20028,0.12467,0.11626,0.0377,0.06847,0.00577,0.00339,0.01195,0.00433,0.02476,0.09319,0.12352,0.03949,0.01531,0.033,0.01683,0.00293,0.00193,0.00052
chr7,99165509,99169161,0.1116,0.37787,0.28712,0.21688,0.23872,0.10206,0.2713,0.0892,0.06482,0.04836,0.00333,0.0117,0.05686,0.10986,0.04906,0.0089,0.02734,0.02703,0.00375,0.00607,0.00293
chr7,99169161,99172247,0.24968,0.39205,0.41953,0.27183,0.30793,0.30998,0.11497,0.1113,0.00919,0.00692,0.01398,0.0113,0.05112,0.05595,0.01508,0.07406,0.09198,0.05032,3e-05,0.0034,0.00512
chr7,99172247,99177366,0.32512,0.41093,0.36119,0.23775,0.31751,0.16338,0.01739,0.0063,0.03365,0.01408,0.01032,0.00045,0.08915,0.06246,0.03535,0.04731,0.03529,0.03374,0.00489,0.0,0.00223
chr7,99177366,99178366,0.33335,0.39488,0.39415,0.06988,0.31905,0.20199,0.00465,0.01692,0.11313,0.03144,0.01591,0.00852,0.14957,0.06283,0.03217,0.15442,0.0777,0.06515,0.06884,0.02873,0.00125
chr7,99178366,99196372,0.19373,0.48678,0.23942,0.1542,0.26266,0.02973,0.10017,0.00658,0.00717,0.00166,0.00782,0.03629,0.17245,0.08632,0.06869,0.02512,0.00308,0.02841,0.01754,0.00244,0.01794
chr7,99273819,99280047,0.2472,0.10146,0.01895,0.13217,0.01188,0.00555,0.03694,0.13697,0.02193,0.304,0.17691,0.03484,0.00203,0.14313,0.05994,0.05278,0.04276,0.00392,0.18024,0.08133,0.02039
chr7,99572011,99575081,0.00193,0.1115,0.0146,0.00889,0.03659,0.01549,0.11716,0.00551,0.01908,0.03333,0.00509,0.18968,0.05606,0.22619,0.18158,0.04734,0.0103,0.00046,0.08546,0.04034,0.00164
chr7,99615229,99617356,0.11829,0.2856,0.19929,0.11432,0.14486,0.13589,0.04012,0.00867,0.001,0.00057,7e-05,0.00998,0.06031,0.06473,0.03416,0.01683,0.01866,0.00911,0.00011,0.00146,0.0012
chr7,100814433,100817095,0.11639,0.01117,0.03365,0.00633,0.09103,0.05017,0.21382,0.03078,0.0848,0.00492,0.01142,0.0783,0.0362,0.16125,0.08889,0.00933,0.01486,0.00283,0.04814,0.01745,0.00366
chr7,100874994,100876373,0.01286,0.13279,0.00291,0.01669,0.00507,0.00327,0.19008,0.00454,0.00024,0.00295,0.00037,0.17143,0.20757,0.18275,0.10504,0.00678,0.00032,0.00046,0.00482,0.00072,9e-05
chr7,100889335,100891587,0.00978,0.0691,0.00449,0.05702,0.01798,0.00014,0.12832,0.0242,0.02648,0.04886,0.00589,0.03824,0.24307,0.01761,0.06521,0.08297,0.00449,0.00605,0.12604,0.03909,0.01994
chr7,100971071,100972557,0.04897,0.1087,0.00334,0.05479,0.00062,0.01439,0.3233,0.07407,8e-05,0.06127,0.07876,0.07619,0.32628,0.09828,0.02509,0.08184,0.00109,0.00493,0.06766,0.08846,0.0094
chr7,101103188,101104530,0.16424,0.31027,0.37218,0.28935,0.35274,0.37186,0.09205,0.10887,0.08625,0.10364,0.04902,0.0,0.0,0.0,0.00792,0.0,0.0,0.01112,0.0,0.00704,0.01
chr7,101104530,101105780,0.12114,0.29424,0.3546,0.27396,0.33768,0.33317,0.09205,0.10887,0.08625,0.10362,0.04902,0.0,0.0,0.0111,0.00792,0.0,0.01444,0.01112,0.01009,0.00704,0.02457
chr7,101461079,101463306,0.08443,0.07507,0.00301,0.01199,0.00646,0.0102,0.28322,0.10063,0.06522,0.12318,0.03478,0.04772,0.14068,0.03844,0.12895,0.02416,0.00064,0.02446,0.0336,0.00017,0.03225
chr7,101538627,101543378,0.16915,0.12068,0.11181,4e-05,0.18228,0.18594,0.01652,0.01406,0.27918,0.00037,2e-05,0.00021,0.18089,0.01044,0.01033,0.13021,0.01192,0.01416,0.23431,0.19153,0.00017
chr7,101547548,101556751,0.13359,0.16087,0.16677,0.10077,0.22828,0.24153,0.00316,0.00529,0.00917,0.01388,0.01815,0.00077,0.01951,0.00253,0.00746,0.02037,0.00016,0.00307,0.04509,0.04564,0.00248
chr7,101556751,101558516,0.1304,0.12873,0.14704,0.10552,0.17138,0.21137,0.00016,0.00384,0.00353,0.00164,0.01228,0.00266,0.00386,0.00056,0.00989,0.01063,0.00139,0.00171,0.00897,0.02474,0.00815
chr7,101558516,101560486,0.13954,0.1381,0.16344,0.08955,0.17154,0.22577,0.0003,0.00199,0.01773,0.00016,0.00916,0.00363,0.01135,0.00088,0.01326,0.02108,0.0015,0.00243,0.01917,0.04183,0.00949
chr7,101561486,101564516,0.12961,0.2272,0.13685,0.12636,0.20747,0.16578,0.03505,0.00091,0.00165,0.01458,0.00651,0.01801,0.05261,0.00472,0.00494,0.0037,0.00621,0.0036,0.02609,0.01239,0.00019
chr7,101615251,101623198,0.03489,0.3208,0.06486,0.02399,0.05191,0.04374,0.15413,0.0051,0.00112,0.00176,0.0015,0.10476,0.18143,0.12985,0.11146,0.0107,0.00117,0.00094,0.00555,0.00457,1e-05
chr7,101968667,101975741,0.01801,0.03956,0.00715,0.1714,0.06639,0.04836,0.11444,0.00255,0.12628,0.01533,0.00591,0.07363,0.34978,0.18779,0.14164,0.10996,0.02995,0.01927,0.03698,0.03608,0.00107
chr7,101975741,101977268,9e-05,0.07014,2e-05,0.1328,0.04392,0.00569,0.07325,2e-05,0.23036,0.05361,0.00591,0.06781,0.36555,0.21109,0.10301,0.13217,0.04591,0.00661,0.04134,0.07255,0.0171
chr7,102217710,102219597,0.0307,0.06643,0.0024,0.03933,0.00037,3e-05,0.21281,0.01553,0.00104,0.02903,0.02196,0.08571,0.19565,0.09078,0.05124,0.02278,0.00104,0.00173,0.03722,0.03071,0.00014
chr7,102219597,102222310,0.01455,0.13895,0.00715,0.00677,0.00257,0.00263,0.21974,0.03501,0.00224,0.02753,0.02018,0.08346,0.19485,0.10591,0.0907,0.02416,0.00117,0.00094,0.01683,0.01311,1e-05
chr7,102227432,102264911,0.22447,0.17335,0.10796,0.00482,0.07461,0.08656,0.00984,0.04717,0.27967,0.09056,0.03685,0.01682,0.21358,0.04351,0.0154,0.13414,0.00581,0.00017,0.10665,0.09865,0.00302
chr7,102265911,102269554,0.05308,0.04616,7e-05,0.02984,0.00248,0.00741,0.21281,0.05669,0.00242,0.0936,0.08577,0.05854,0.14017,0.04131,0.01521,0.03092,0.00401,0.01012,0.05479,0.058,0.00183
chr7,102269554,102270554,0.01292,0.14705,0.016,0.0109,0.0008,0.01003,0.13425,0.0,0.05154,0.00943,9e-05,0.10407,0.24296,0.16085,0.0603,0.05347,0.01086,0.00014,0.01918,0.03294,0.00587
chr7,102270554,102272313,0.06423,0.03149,0.02329,0.0109,0.00064,0.00603,0.22228,0.17827,0.02291,0.06127,0.09324,0.00148,0.08447,0.0473,0.00881,0.06599,0.03547,0.00485,0.00754,0.02852,0.01099
chr7,102277071,102280285,0.00415,0.1093,0.0307,0.00742,0.07618,0.0024,0.13867,0.01138,0.0005,0.06786,0.00028,0.23941,0.15746,0.31866,0.13526,0.00731,0.02085,0.01403,0.05601,0.00129,0.04239
chr7,102280285,102283879,0.01085,0.17504,0.0035,0.00189,0.00709,0.00032,0.1115,0.025,0.00425,0.00063,0.00587,0.2175,0.15571,0.1194,0.13206,0.00991,0.02041,0.00569,0.00143,0.00053,0.00394
chr7,102527255,102529540,0.06251,0.08493,0.05075,0.01606,0.00037,0.00328,0.0005,0.18351,0.11813,0.07369,0.02611,0.22685,0.1446,0.09818,0.03921,0.00523,0.04385,0.06495,0.01265,0.02346,0.00541
chr7,102708056,102712202,0.06195,0.05223,0.0078,0.03177,0.00876,2e-05,0.23645,0.1044,0.19775,0.11419,0.04577,0.02048,0.0025,0.01991,0.04451,0.00881,3e-05,0.00827,0.00832,0.0266,0.00882
chr7,102801206,102806205,2e-05,0.08702,0.00949,0.05803,0.00381,0.00928,0.07745,0.00694,0.08625,0.00426,0.00825,0.0389,0.24027,0.12489,0.14515,0.08812,0.02422,0.03787,0.04247,0.02209,0.00117
chr7,103349748,103358487,0.0024,0.14879,0.00968,0.02396,0.02048,0.00143,0.18255,0.01831,0.04317,0.00807,0.00013,0.08333,0.05653,0.26903,0.15887,0.00329,0.05524,0.01845,0.0896,0.03151,0.00963
chr7,104511658,104514859,0.02013,0.20009,0.02659,0.00817,0.00381,6e-05,0.13837,0.00135,0.05806,0.00876,0.01332,0.10491,0.22114,0.18506,0.18728,0.05054,0.01328,0.02429,0.02348,0.00807,0.00257
chr7,104520255,104522395,0.00702,0.20013,0.0369,0.00339,0.00014,2e-05,0.14764,0.01138,0.00112,0.00807,0.00362,0.09331,0.17072,0.2233,0.16278,0.01881,0.03988,0.02886,0.00335,0.00166,2e-05
chr7,104522395,104525805,0.00182,0.1489,0.03445,0.00376,0.0014,0.00068,0.19899,0.05337,0.01848,9e-05,0.00354,0.0599,0.13165,0.20109,0.11626,0.01681,0.05734,0.02331,0.01305,0.00082,0.00381
chr7,104525805,104527186,0.00026,0.20818,0.04,0.0122,0.06292,0.01528,0.20229,0.04153,0.01934,0.0704,0.01399,0.10538,0.14366,0.09309,0.11374,0.00778,0.0019,0.00332,0.01957,0.0005,0.00915
chr7,104551006,104552584,0.00429,0.05866,0.03061,0.21216,0.05166,0.00753,0.04352,0.0116,0.21772,0.02801,0.00052,0.00775,0.11814,3e-05,0.01518,0.14742,0.0068,0.00444,0.07925,0.11636,0.01626
chr7,104681982,104683109,0.11494,0.06761,0.04226,0.02651,7e-05,0.00938,0.36045,0.02778,0.27554,0.12376,0.04298,0.20339,0.00999,0.06457,0.10009,0.12774,0.04572,0.00912,0.02446,0.05166,0.01073
chr7,105982456,105983552,0.14451,0.02982,0.00534,0.01544,0.00271,0.00441,0.06323,0.10847,0.08934,0.20039,0.06746,0.01142,0.00233,0.02661,0.00747,0.00334,0.00108,0.0,0.01101,0.00203,0.00084
chr7,106431387,106432387,0.11633,0.00185,0.04017,0.15191,0.22135,0.05523,0.09845,0.02225,0.00236,0.01448,0.00917,0.02313,0.13043,0.18475,0.03259,0.03881,0.07882,0.00204,0.00553,0.01946,0.04982
chr7,106661013,106668187,0.00211,0.13675,0.00964,0.02759,0.00936,3e-05,0.09399,0.00219,0.0561,0.00212,0.00211,0.07619,0.21296,0.07801,0.13853,0.04946,1e-05,0.01095,0.05404,0.0182,0.01019
chr7,106685154,106689779,0.00211,0.25324,0.00016,0.00061,0.03659,0.0004,0.1907,0.00333,0.0005,0.06786,0.00051,0.26531,0.21261,0.38635,0.23147,0.00135,0.03167,0.00106,0.05601,1e-05,0.03118
chr7,106750752,106762660,0.00358,0.20693,0.03549,0.13072,0.0183,0.01265,0.16001,0.01344,0.09529,0.00468,0.00207,0.07451,0.00999,0.10922,0.09974,0.03116,0.003,0.00496,0.05461,0.05012,0.00026
chr7,106795380,106801799,0.0005,0.05675,0.02151,0.05411,0.00193,0.0148,0.06505,0.01411,0.05931,0.00037,0.00751,0.14439,0.20757,0.0795,0.11965,0.01273,0.01072,0.00055,0.04083,0.01348,0.00598
chr7,111113367,111128182,0.33013,0.04824,0.0404,0.00014,0.01135,0.11671,0.1449,0.14267,0.31726,0.23306,0.02808,9e-05,0.04724,0.013,0.02618,0.03516,0.01055,0.03545,0.01192,0.08798,0.07086
chr7,111128182,111130721,0.58754,0.19203,0.11669,0.00038,0.04646,0.15205,0.27858,0.24969,0.54734,0.35053,0.13846,0.00213,0.16811,0.03284,0.00308,0.09402,0.01619,0.01014,0.04005,0.11409,0.04442
chr7,111130721,111143334,0.37151,0.0689,0.0995,2e-05,0.02876,0.10281,0.15413,0.09653,0.39198,0.21213,0.06562,0.00333,0.06449,0.00892,0.00587,0.08252,0.02359,0.00066,0.02443,0.07749,0.02906
chr7,112260242,112261362,0.26574,0.04602,0.0,0.0,0.0,0.0,0.12021,0.27155,0.22361,0.26078,0.29583,0.04762,0.03549,0.04468,0.05478,0.0,0.0,0.0,0.0,0.0,0.0
chr7,112261362,112264055,0.2472,0.01401,0.01291,0.00277,4e-05,0.00013,0.15504,0.31579,0.19108,0.24065,0.24238,0.04762,0.00412,0.01258,0.01074,0.0292,0.01444,0.01112,0.00218,0.0014,3e-05
chr7,113681043,113690978,0.00521,0.3373,0.00589,0.0384,0.12139,0.11267,0.53925,0.03426,0.12139,0.19986,0.15253,0.43844,0.32824,0.1277,0.12289,0.03101,0.12655,0.10578,0.03659,0.02259,0.00067
chr7,115630195,115633500,0.19803,0.00565,0.00964,0.06712,0.01775,0.03281,0.24889,0.12033,0.03918,0.10054,0.05033,0.02476,0.10336,0.03691,0.04435,0.02505,0.00121,0.00973,0.01576,0.00262,0.00416
chr7,118412796,118415183,0.00105,0.15899,0.00291,0.00514,0.03236,0.02029,0.16372,0.00031,0.01132,0.03665,0.02018,0.20029,0.10472,0.05063,0.05505,0.01559,0.05376,0.0363,0.01058,0.00457,0.00069
chr7,118579169,118580169,0.09053,0.27873,0.05598,0.00217,0.08244,0.02573,0.52156,0.01282,0.08696,0.25232,0.13788,0.47777,0.36008,0.06803,0.1173,0.03709,0.23512,0.13446,0.10403,0.03342,0.01462
chr7,120499232,120508071,0.01689,0.0214,0.0003,0.28138,0.01452,0.01525,0.08197,0.01245,0.19945,0.06253,0.04708,0.02564,0.46538,0.00097,0.00015,0.25767,0.01869,0.01983,0.41083,0.30558,0.0002
chr7,120508071,120509363,0.00681,0.0079,6e-05,0.26367,0.04857,0.01067,0.03196,0.00536,0.22239,0.07543,0.02574,0.00896,0.42688,0.02119,0.00035,0.24223,0.0508,0.01242,0.40142,0.27695,0.01442
chr7,120509363,120517775,0.03139,0.0214,0.00165,0.28138,0.0009,0.00468,0.1115,0.01852,0.16109,0.04335,0.0489,0.03293,0.46538,0.01423,0.00519,0.23737,0.00494,0.01193,0.31624,0.29123,0.0015
chr7,123997426,123998593,0.00381,0.00233,0.07114,0.24101,0.07526,0.00945,0.01358,0.0366,0.20899,0.04172,0.01608,0.09876,0.29728,0.10408,0.00282,0.10139,0.00042,0.09958,0.08696,0.21269,0.09902
chr7,125743027,125744235,0.18847,0.10623,0.05448,0.15689,0.21396,0.12203,0.05051,0.07143,0.0207,0.00923,0.02715,0.01333,0.01544,0.03023,0.0,0.04372,0.07066,0.01448,0.00218,0.01022,0.02236
chr7,127227027,127233636,0.00543,0.13033,0.07246,0.07258,0.00227,0.0024,0.08658,0.10338,0.11797,0.01972,0.00054,0.30168,0.29273,0.2,0.09226,0.00078,0.07221,0.09329,0.08217,0.0801,0.00941
chr7,128187301,128188878,0.02125,0.02133,0.0235,0.22476,0.09822,0.06901,0.03664,0.00405,0.19573,0.01173,0.01777,0.03934,0.02907,0.08842,0.08153,0.10033,0.00019,0.00299,0.30995,0.17655,0.00804
chr7,128192055,128193855,0.023,0.00143,0.0452,0.15116,0.04915,0.06858,0.01495,0.01067,0.17617,0.00387,0.01446,0.03624,0.04693,0.03196,0.04962,0.12042,0.00591,5e-05,0.2006,0.17082,0.00766
chr7,128193855,128194855,0.0023,0.02293,0.00656,0.2049,0.03583,0.03626,0.00974,0.00681,0.12625,0.03402,0.02891,0.02211,0.03622,0.05887,0.05995,0.08076,4e-05,0.00256,0.24424,0.17345,0.0039
chr7,128196021,128197335,0.07947,1e-05,0.05813,0.10737,0.09326,0.05328,0.03259,0.00442,0.23689,0.00026,0.00023,0.03804,0.04724,0.04257,0.03108,0.12736,0.00465,0.00392,0.24653,0.14531,3e-05
chr7,128198335,128199335,0.0248,0.00791,0.02431,0.17404,0.05632,0.05162,0.02408,0.00551,0.21019,0.00719,0.01046,0.0293,0.03255,0.0486,0.05178,0.08383,0.00171,4e-05,0.22772,0.16095,0.00267
chr7,128200777,128202484,0.06645,0.02067,0.00812,0.12478,0.07569,0.04899,0.08392,0.00233,0.26286,0.00012,0.00023,0.02525,0.01417,0.09942,0.0756,0.05999,0.00401,0.00487,0.25601,0.15386,8e-05
chr7,128883666,128887321,0.19834,0.56841,0.6348,0.57706,0.2263,0.08676,0.14764,0.20341,0.15235,0.01131,0.00858,0.00704,3e-05,0.05215,0.18936,0.00589,0.09712,0.286,0.05135,0.18043,0.04448
chr7,128887321,128889762,0.20066,0.52087,0.57399,0.55088,0.23368,0.0903,0.08955,0.19393,0.17886,0.01321,0.00828,0.05537,0.04391,0.01972,0.13885,0.00032,0.11211,0.30478,0.0839,0.23075,0.0489
chr7,129745404,129752990,0.00415,0.06678,0.00801,0.05803,0.00045,0.0024,0.09399,0.00031,0.0561,0.00212,0.00028,0.11856,0.21296,0.07801,0.0884,0.03194,0.00468,0.00145,0.05404,0.03013,0.00077
chr7,129786198,129788292,7e-05,0.18246,0.00105,0.04726,0.05676,0.00313,0.18575,0.00147,0.04632,0.04737,0.00291,0.20432,0.05158,0.04288,0.16129,0.06037,0.0725,0.00079,0.00018,0.05094,0.06874
chr7,129873011,129874690,0.02819,0.16199,0.00042,0.03409,0.00893,0.04303,0.27826,0.02199,0.00024,0.00876,0.00108,0.17673,0.29934,0.23803,0.30141,0.02709,0.00546,0.03633,0.01192,0.00059,0.01521
chr7,129874690,129884950,0.0086,0.17418,0.03885,0.00144,0.01062,0.04208,0.23663,0.06414,0.00365,0.0326,0.01004,0.04664,0.20002,0.09867,0.28162,0.04587,0.00902,0.13754,0.0177,0.02331,0.08214
chr7,129884950,129890855,0.02321,0.0164,0.03724,0.07953,0.01174,0.01668,0.08401,0.00095,0.21096,0.00252,0.00028,0.09333,0.03382,0.05384,0.05019,0.18885,0.00734,0.00264,0.14227,0.11021,0.00084
chr7,129924992,129928295,0.01233,0.0803,0.04288,0.06051,0.00558,0.02104,0.16001,0.00694,0.02216,0.00182,0.00131,0.22588,0.28068,0.12704,0.12776,0.0032,0.01781,0.00092,0.03305,0.00443,0.00644
chr7,129928295,129930223,0.08939,0.21436,0.0527,0.16225,0.0536,0.00011,0.0125,-0.0,0.00181,0.00854,0.02033,0.00615,0.00779,0.05168,0.04653,0.0008,0.00542,0.0275,0.02384,0.02996,0.01495
chr7,129960783,129963868,0.56408,0.3566,0.0919,0.27328,0.1995,0.23337,0.20611,0.10567,0.0712,0.37267,0.16959,0.01176,0.00511,0.07826,0.00877,0.01924,0.00142,0.00277,0.07112,0.01883,0.01807
chr7,130382686,130388962,0.06949,0.23164,0.02169,0.0283,0.02802,0.01589,0.07424,0.01138,0.01225,0.00789,0.01101,0.15112,0.13043,0.1361,0.15739,0.0,0.00036,3e-05,0.00042,1e-05,0.00056
chr7,131135804,131140021,0.0164,0.22936,0.0154,0.00032,0.04553,0.04157,0.1447,0.00011,0.02367,0.00569,0.00418,0.13174,0.26784,0.0849,0.06633,0.01807,0.00808,0.00751,0.0502,0.03905,0.0
chr7,132560515,132561890,0.0077,0.26591,0.03773,0.03361,0.00646,0.00286,0.19212,0.00915,0.00913,0.00012,0.0009,0.10918,0.12451,0.19823,0.1865,7e-05,0.01334,0.01916,0.01105,0.01352,0.00054
chr7,136232957,136236239,0.00597,0.31752,0.0204,0.04657,0.07361,0.02584,0.23004,0.00354,0.01848,0.03239,0.00589,0.18751,0.13598,0.0968,0.14607,0.00482,0.01761,0.0009,0.00341,0.0013,0.00973
chr7,139031389,139034415,0.07776,0.02688,0.09405,0.02768,0.00296,0.00316,0.01242,0.22914,0.14812,0.04007,0.03178,0.16,0.08134,0.00955,0.00782,0.01336,0.10117,0.09982,0.03608,0.03154,1e-05
chr7,139999448,140003911,0.00109,0.23902,0.02134,0.00386,0.02605,0.0,0.22485,0.01054,0.01002,0.01444,0.0007,0.13146,0.30797,0.12797,0.17528,0.03881,0.00023,0.01791,0.04691,0.00261,0.02075
chr7,140726417,140730260,0.10603,0.3254,0.09345,0.21892,0.13872,0.06289,0.09753,0.00117,0.03321,0.01038,3e-05,0.08308,0.02069,0.04786,0.09315,0.02086,0.00532,0.00091,0.00553,0.02665,0.01017
