,chr,start,end,WestEurasia-SouthAsia,WestEurasia-Africa,WestEurasia-CentralAsiaSiberia,WestEurasia-Oceania,WestEurasia-America,WestEurasia-EastAsia,SouthAsia-Africa,SouthAsia-CentralAsiaSiberia,SouthAsia-Oceania,SouthAsia-America,SouthAsia-EastAsia,Africa-CentralAsiaSiberia,Africa-Oceania,Africa-America,Africa-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-America,CentralAsiaSiberia-EastAsia,Oceania-America,Oceania-EastAsia,America-EastAsia
2630,10,59209656,59212072,-0.00557,0.00353,-0.00095,0.00405,0.07266,0.07696,-0.01029,0.0116,0.02063,0.12875,0.12244,0.03055,0.04128,0.16374,0.16472,-0.01899,0.06578,0.03568,0.04145,0.01495,-0.00628
2631,10,59236576,59262405,0.00447,0.00483,0.00347,0.00318,0.00298,0.00496,,,,,,,,,,,,,,,
2632,10,60150248,60154298,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2633,10,60451232,60456612,0.0,-0.0,-0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,
2634,10,61015490,61016490,-0.0,-0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2635,10,63308140,63317889,-0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,
2636,10,64166454,64174322,0.00478,-0.00707,0.00371,0.0034,0.00319,0.00531,0.01118,,,,,0.00909,0.00845,0.00799,0.01214,,,,,,
2637,10,65503024,65513827,-0.00116,0.01057,0.07328,0.08963,0.08438,0.13332,0.04052,0.05171,0.07842,0.07459,0.10745,0.17748,0.20209,0.1931,0.26763,0.0,0.0,-0.0,,,
2638,10,66398366,66405733,0.01372,0.01808,0.18614,0.11258,0.44838,0.10902,-0.01215,0.09122,0.03715,0.37454,0.0238,0.07905,0.03034,0.34376,0.01922,-0.01282,0.18154,0.00805,0.21571,-0.01237,0.24363
2639,10,67306619,67316005,-0.00463,0.17294,0.01454,-0.01038,-0.00665,-0.00517,0.17446,0.04545,-0.01451,0.00251,0.00433,0.39651,0.20471,0.28309,0.2581,0.01681,-0.0121,-0.00018,-0.01412,-0.01012,-0.01534
2640,10,67340530,67344660,0.0,0.05385,0.0,-0.0,-0.0,-0.0,0.04555,,,,,0.03726,0.03469,0.03284,0.0493,,,,,,
2641,10,67768183,67779797,0.01222,-0.0,-0.0,-0.0,0.0,-0.00792,0.01429,0.0111,0.01035,0.00981,0.00473,,,,0.0,,,0.0,,0.0,-0.0
2642,10,67913936,67924336,0.00969,0.01046,0.00753,0.0069,0.00646,0.00361,,,,,0.0,,,,-0.0,,,-0.0,,0.0,-0.0
2643,10,68449653,68592005,0.02966,0.03195,0.02315,0.02125,0.01992,0.03281,,,,,,,,,,,,,,,
2644,10,69482246,69488728,-0.00218,-0.0054,0.09603,0.00302,-0.00679,-0.00839,-0.01156,0.15879,0.02942,-0.01731,-0.00222,0.13748,0.01853,-0.01527,-0.00622,0.02464,0.13016,0.09331,0.01755,-0.00175,-0.00849
2645,10,71278625,71294318,-0.00905,-0.00296,0.08393,-0.00656,0.19714,0.18808,-0.0076,0.09274,-0.01213,0.23154,0.18168,0.14267,-0.01604,0.30249,0.24113,0.12204,0.01122,0.00084,0.28452,0.19328,-0.01221
2646,10,71795348,71802572,0.0,0.01069,-0.0,0.0,0.0,-0.0,0.02266,,,,,0.01846,0.01716,0.01623,0.02458,,,,,,
2647,10,72007223,72011306,0.0,-0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2648,10,72445991,72451545,0.01086,0.14024,0.02399,0.07498,0.06898,0.06841,0.08362,-0.01082,0.03488,0.03113,0.01246,0.04689,-0.01194,-0.0117,0.01549,0.00958,0.00685,-0.0073,-0.02267,-0.0072,-0.00856
2649,10,73285938,73287648,-0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2650,10,73628254,73637866,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,0.0,,0.0
2651,10,73749291,73758358,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
2652,10,75545158,75548141,-0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2653,10,77163429,77169702,0.00378,-0.00864,0.00293,-0.00411,0.00251,0.00419,-0.0,,0.02234,,,0.0,-0.00535,-0.0,-0.0,0.01924,,,0.01745,0.02365,
2654,10,78247868,78266127,0.06202,0.09674,0.05719,0.13221,-0.01121,0.10023,-0.00931,-0.0157,0.00321,0.06046,-0.00757,-0.0127,-0.00787,0.08628,-0.01118,-0.00221,0.06593,-0.01089,0.14543,-0.00943,0.08579
2655,10,79266817,79271127,-0.0,0.0,-0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2656,10,79681133,79682527,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
2657,10,81175616,81177844,0.0,-0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
2658,10,81460284,81474477,0.13155,-0.00186,0.08318,0.16372,0.04951,0.12016,0.09663,-0.01422,0.0087,-0.00942,-0.00975,0.05606,0.15211,0.02565,0.07998,0.01797,-0.01899,-0.01571,0.0328,0.02554,-0.01521
2659,10,81474477,81491078,0.19987,-0.00338,0.07425,0.20254,0.09517,0.1194,0.19872,0.0154,0.01849,-0.0037,0.01734,0.05622,0.22923,0.08801,0.09203,0.06122,-0.01663,-0.01497,0.04959,0.06067,-0.01392
2660,10,82279304,82281086,0.0,0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
2661,10,82877205,82892350,-0.00883,0.04733,0.0135,0.03165,0.02969,0.04859,0.05811,0.01309,0.04261,0.04045,0.05924,-0.0,,,,-0.0,-0.0,-0.0,,,
2662,10,83806030,83811384,0.00123,0.04762,-0.00387,0.00294,-0.01058,0.01644,0.00617,-0.01541,-0.01577,-0.00391,-0.00906,0.00706,-0.00513,0.0411,-0.00472,-0.0185,-0.01064,-0.00952,-0.00122,-0.01431,0.01068
2663,10,84175943,84201521,0.00959,0.01035,0.00745,0.00683,0.0064,-0.00585,,,,,-0.0,,,,-0.0,,,0.0,,0.0,-0.0
2664,10,84181522,84183118,0.00473,0.00511,0.00367,0.00337,0.00315,-0.0082,,,,,-0.0,,,,-0.0,,,0.0,,0.0,-0.0
2665,10,84219615,84226462,-0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2666,10,84405279,84431834,-0.00507,0.00418,-0.00662,0.00276,0.00258,-0.00544,-0.0,-0.01562,-0.0,-0.0,-0.01185,0.0,,,-0.0,0.0,0.0,-0.01377,,-0.0,-0.0
2667,10,85373343,85377067,0.00473,0.00511,0.00367,0.00337,0.00315,0.00525,,,,,,,,,,,,,,,
2668,10,85521136,85524842,-0.00727,0.04111,-0.0058,0.05539,0.05203,0.02954,0.06547,-0.0017,0.09136,0.08695,0.00852,0.01544,0.00845,0.00799,0.15052,0.05884,0.05634,0.0465,,0.15863,0.15109
2669,10,85917504,85921591,0.0,-0.0,-0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
2670,10,86806526,86807878,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2671,10,86843752,86854379,0.00963,0.0104,0.00749,0.00686,0.00643,0.01068,,,,,,,,,,,,,,,
2672,10,88718753,88720290,0.0,0.0,-0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,
2673,10,90940018,90957634,-0.00906,0.03256,0.0236,-0.01192,0.02031,-0.00596,0.02798,0.02179,-0.01681,0.01929,-0.00724,,0.02763,,0.05818,0.02283,,0.04476,0.02071,-0.01258,0.03941
2674,10,91998419,92003961,0.02848,-0.00098,0.01141,0.44891,0.0098,-0.00593,0.05801,0.07109,0.2782,0.06328,0.00902,0.0,0.50056,0.0,0.00821,0.49288,,0.02608,0.46807,0.40601,0.02291
2675,10,92087034,92091645,-0.0,0.0,-0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
2676,10,92458190,92468991,-0.00089,0.02009,0.07126,0.0109,-0.00859,0.00271,0.06099,0.14972,0.0467,0.00206,0.02927,0.02466,-0.01527,0.00061,-0.00585,0.0263,0.09074,0.0498,-0.00562,-0.0101,-0.01222
2677,10,93168899,93170845,-0.0,0.0,-0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,
2678,10,93631398,93635343,0.02247,-0.00018,0.13355,-0.01074,-0.01051,0.041,-0.00331,0.05257,0.02625,0.03008,-0.01091,0.10696,-0.00141,0.00107,0.00734,0.19848,0.20376,0.04229,-0.02251,0.04557,0.04971
2679,10,94830372,94832203,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2680,10,95041296,95047084,0.0085,0.00917,0.1682,0.00605,0.01522,0.07634,,0.20591,,0.06401,0.10397,0.21362,,0.06648,0.10997,0.1718,0.04368,0.00979,0.05313,0.07998,-0.00377
2681,10,95545021,95547007,-0.00992,0.00418,0.003,0.00275,0.00258,-0.00897,-0.0,-0.0,-0.0,0.0,-0.01205,,,,-0.0,,,-0.0,,-0.0,-0.0
2682,10,96864845,96876866,0.01444,0.01395,0.05075,-0.00907,-0.00437,-0.00857,0.06672,0.1356,-0.00267,0.051,0.01566,-0.00399,0.01535,-0.0119,0.01068,0.05863,0.00538,0.04933,-0.00331,-0.01265,-0.00764
2683,10,97423852,97426059,0.00291,0.00315,0.00226,0.00207,0.00194,0.00323,,,,,,,,,,,,,,,
2684,10,97585904,97592909,-0.0,-0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,
2685,10,100666164,100669885,-0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2686,10,100686349,100704505,0.08258,0.04584,-0.00222,0.03023,0.0406,0.00253,0.2498,0.18886,-0.00355,0.30934,0.04797,0.00514,0.15221,-0.0153,0.09954,0.09606,0.00598,0.0275,0.20167,0.0045,0.10512
2687,10,102305214,102307024,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,
2688,10,102427314,102431814,-0.0,0.0,0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2689,10,103050264,103052212,0.00481,-0.00084,0.00373,-0.00134,-0.01221,0.00534,0.02267,,0.02771,-0.0,,0.01846,-0.01534,-0.01191,0.02458,0.02388,0.0,,-0.01486,0.02932,-0.0
2690,10,103599056,103601214,-0.0,0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
2691,10,103882938,103892337,,,-0.0,,,,,-0.0,,,,0.0,,,,0.0,0.0,-0.0,,,
2692,10,104435099,104436985,0.0,0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2693,10,105306513,105312714,0.00471,-0.0056,0.00365,0.00335,0.00313,0.00522,-0.0,,,,,-0.0,-0.0,-0.0,0.0,,,,,,
2694,10,106102986,106109811,-0.0,0.00652,-0.0,0.0,0.0,0.0,0.0112,,,,,0.0091,0.00846,0.00799,0.01216,,,,,,
2695,10,107052237,107063457,0.02577,0.30577,-0.00945,-0.01115,0.30803,0.04238,0.15347,0.02808,0.01138,0.18139,0.16319,0.29006,0.24729,-0.01314,0.49488,-0.01914,0.38344,0.03916,0.333,0.0511,0.61893
2696,10,107259304,107261730,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2697,10,107495358,107505230,0.00438,0.00473,0.0034,0.00311,0.00292,0.00486,,,,,,,,,,,,,,,
2698,10,107885209,107886976,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,
2699,10,109728307,109730428,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2700,10,111258228,111262951,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2701,10,112677978,112680190,0.0,0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
2702,10,114112573,114117130,0.03291,0.09034,-0.00478,0.00583,-0.00267,0.09169,0.23698,-0.00139,-0.00967,0.07966,0.00081,0.12763,0.17172,0.0301,0.35222,-0.01734,0.01416,0.04042,0.04312,0.0261,0.17404
2703,10,114574846,114576064,-0.0,-0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
2704,10,114643063,114647195,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2705,10,114751802,114754959,-0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2706,10,116012152,116014523,0.0,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2707,10,116161909,116163188,-0.0,0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,
2708,10,117711363,117712661,0.0,0.0,-0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,
2709,10,118498544,118502407,0.00745,-0.00271,0.00579,-0.01236,-0.01275,-0.00653,0.02261,,-0.0,-0.0,-0.0,0.01841,-0.01078,-0.01181,0.0026,0.0,0.0,-0.0,-0.02272,-0.01463,-0.0151
2710,10,118514003,118516840,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2711,10,118897957,118900207,-0.0097,-0.00494,0.0027,-0.01224,-0.01278,0.00387,-0.00833,-0.0,-0.01639,-0.01688,-0.0,0.00909,-0.01434,-0.01597,0.01215,0.0,0.0,,-0.02268,0.0,-0.0
2712,10,118927754,118930401,-0.0,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2713,10,121100089,121102562,0.0,-0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
2714,10,121738529,121742249,0.01754,,,,,,0.01429,0.0111,0.01035,0.00981,0.01458,,,,,,,,,,
2715,10,122225684,122232908,-0.00329,0.11953,0.09565,0.05385,0.05266,0.08801,0.17013,0.11862,0.05416,0.04946,0.08234,0.34897,0.28602,0.26822,0.36846,0.03806,-0.01572,0.02506,-0.02192,-0.0141,-0.0233
2716,10,123506462,123508444,-0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2717,10,123736115,123750112,-0.0,0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
2718,10,123803806,123807750,-0.0,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2719,10,123965675,123968505,-0.0,0.0,-0.0,-0.0075,0.0,0.0,,,-0.0,,,,0.0,,,0.0,,,0.0,0.0,
2720,10,124275841,124278886,0.0,-0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
2721,10,124338749,124359096,0.04405,-0.00144,0.08572,-0.00142,0.01487,0.01998,0.01852,-0.00599,-0.0017,0.12045,-0.00681,0.06235,-0.01588,0.06599,-0.00065,0.02826,0.20391,0.01466,0.06928,-0.01233,0.08598
2722,10,124342080,124351977,0.0333,-0.0061,0.08572,-0.00142,0.01487,0.01998,0.02523,-0.00074,-0.0068,0.10582,-0.0099,0.08993,-0.01081,0.05302,0.01113,0.02826,0.20391,0.01466,0.06928,-0.01233,0.08598
2723,10,124359096,124378435,0.01595,0.08146,0.0028,0.06668,-0.01103,-0.00063,0.0153,-0.01351,0.1794,0.01911,-0.00768,0.03126,0.30348,0.10112,0.03201,0.15182,0.00337,-0.01208,0.04731,0.11327,-0.00182
2724,10,125815381,125817648,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,
2725,10,126331350,126332913,0.0,0.0,-0.0,0.0,-0.0,0.0,,,,,,,,,,,,,,,
2726,10,126431060,126433639,0.00782,-0.0036,0.00607,-0.01201,-0.00393,0.00867,0.02263,,0.0,0.03139,,0.01843,-0.01072,-0.01553,0.02455,0.0,0.02728,,-0.01338,0.0,0.0331
2727,10,126505361,126507545,0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2728,10,127223975,127227482,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2729,10,127572983,127623735,-0.00704,0.00961,0.00185,0.00853,0.0031,0.00022,-0.00121,-0.00827,-0.00042,-0.00673,-0.00924,-0.01443,-0.01412,-0.01611,-0.00833,-0.01849,-0.02093,-0.01342,-0.02254,-0.00892,-0.01329
2730,10,127812506,127816842,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2731,10,128252852,128254555,-0.0,0.0,-0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
2732,10,128384074,128386713,0.0,0.00726,0.0,0.0,-0.0,0.0,0.0112,,,,,0.0091,0.00846,0.00799,0.01216,,,,,,
2733,10,128588826,128592932,0.0,0.05208,0.0,0.0,-0.00746,0.0,0.04585,,,-0.0,,0.03751,0.03493,0.0023,0.04963,,0.0,,-0.0,,0.0
2734,10,128842370,128844140,0.0,-0.0,-0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
2735,10,129145350,129146739,0.0,0.0,-0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
2736,10,129537481,129539363,0.0,-0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
2737,10,129895675,129897605,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2738,10,130418525,130421277,-0.0051,0.0,-0.0,-0.00616,-0.0,-0.00847,0.0,0.0,-0.01637,0.0,-0.00708,,0.0,,0.0,0.0,,0.0,-0.0,-0.00901,0.0
2739,10,130836535,130837832,0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2740,10,130845912,130847026,0.00395,0.00426,0.00306,0.00281,0.00263,0.00438,,,,,,,,,,,,,,,
2741,10,131329394,131330661,0.0,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2742,10,131388940,131391723,0.0,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2743,10,131562146,131564191,-0.0,-0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2744,10,131694472,131696065,-0.0,-0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2745,10,131765313,131766642,-0.0,-0.0,0.0,0.0,-0.00508,-0.0,,,,0.0,,,,0.0,,,0.0,,0.0,,0.0
2746,10,131768977,131772027,-0.0,-0.00392,0.0,-0.00441,-0.00574,0.0096,0.0,,0.0,0.0,0.01043,-0.0,-0.01511,-0.01531,-0.0078,0.0,0.0,0.00844,-0.02187,-0.01529,-0.01319
2747,10,132540553,132542665,-0.0,-0.0,0.0,0.01007,0.0,0.0,,,0.02779,,,,0.02897,,,0.02395,,,0.02173,0.0294,
2748,10,132635398,132641047,0.011,0.03101,0.02682,-0.01022,0.04511,0.0731,-0.00792,-0.00689,0.01568,0.01996,0.02952,-0.01367,0.04516,0.00799,0.01215,0.04863,0.0,-0.0,0.09326,0.123,
2749,10,132908928,132912996,0.07706,0.0117,-0.00076,-0.00817,0.1216,0.04682,0.17398,0.02258,0.03424,0.37323,-0.00627,0.04824,0.02513,0.09297,0.13109,-0.01891,0.27692,0.00138,0.23387,0.00986,0.32377
2750,10,133526495,133530113,-0.0,0.17135,-0.0,0.0,-0.0,0.0,0.14012,,,,,0.11673,0.10931,0.10391,0.15044,,,,,,
2751,10,133765827,133775356,0.00034,-0.00567,-0.00381,-0.00223,-0.01023,-0.0074,0.01237,-0.01574,0.0249,-0.01319,-0.00728,0.00529,-0.013,-0.0089,-0.00329,0.01732,-0.01812,-0.01101,-0.00439,0.00272,-0.01555
2752,10,133794663,133798293,0.01238,-0.00334,0.00963,-0.00956,0.00827,-0.00832,0.0,,-0.0,,0.01042,0.0,-0.01515,-0.0,-0.00773,-0.0,,0.00843,0.0,-0.01425,0.00739
2753,10,134244907,134251217,0.00964,-0.00578,0.00749,0.00687,-0.01317,-0.00721,0.0,,,0.0,0.0,0.0,0.0,-0.01549,-0.01116,,0.0,-0.0,0.0,-0.0,-0.01512
2754,10,134582586,134583934,0.0,0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
2755,10,134592789,134593989,0.0,0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
2756,10,134703136,134711010,0.0,0.0,0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2757,10,134864901,134874697,0.00968,0.01045,0.00752,0.0069,0.00646,0.01074,,,,,,,,,,,,,,,
2758,10,135506102,135525147,0.01671,0.01287,-0.00314,-0.00947,-0.01139,0.14766,0.066,0.03677,-0.00117,0.00073,0.02964,-0.01392,0.02061,0.01215,0.22646,0.00035,-0.00546,0.16417,-0.02253,0.09004,0.09187
2759,11,495653,499379,,,,,,0.0,,,,,-0.0,,,,-0.0,,,-0.0,,-0.0,-0.0
2760,11,561830,563955,0.0,0.0,-0.0,-0.00888,-0.0057,-0.0,,,0.0,-0.0,,,0.0,0.0,,0.0,0.0,,-0.01853,-0.0,-0.0
2761,11,605257,608346,,,0.0,,,,,0.0,,,,-0.0,,,,0.0,-0.0,0.0,,,
2762,11,720024,722546,,,,,,-0.0,,,,,0.0,,,,0.0,,,0.0,,-0.0,-0.0
2763,11,1033009,1034743,0.0,0.0,0.0,-0.0,0.0,0.0,,,,,,,,,,,,,,,
2764,11,1357118,1360427,0.00793,-0.00833,0.00616,0.00565,-0.00493,0.0088,0.01114,,,0.0302,,0.00905,0.00841,-0.01246,0.01209,,0.02624,,0.02492,,0.03185
2765,11,1404759,1413525,0.01203,-0.00247,-0.00784,-0.01234,-0.0101,-0.00511,0.03288,-0.00511,0.00106,0.02337,-0.00197,0.00149,-0.00871,-0.01423,0.00693,-0.0188,-0.01082,-0.01409,-0.01963,-0.01416,-0.00525
2766,11,2290067,2293009,0.01794,-0.00082,0.01397,-0.00377,-0.00313,-0.00638,0.04619,,0.05624,0.06312,0.0104,0.03779,-0.01529,-0.01547,0.00634,0.04867,0.05509,0.00842,-0.02266,0.00359,0.00482
2767,11,2397628,2401526,0.00842,0.00909,0.00654,-0.00724,0.00562,0.00934,,,0.0,,,,0.0,,,0.0,,,0.0,-0.0,
2768,11,2554081,2556406,0.0,0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
2769,11,2882473,2885675,0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2770,11,3067366,3068904,0.0,-0.0,-0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
2771,11,3238549,3245047,-0.0087,-0.00252,-0.00125,-0.01074,0.04218,0.04576,-0.00222,-0.00026,-0.01642,0.05261,0.0443,-0.01389,-0.00778,0.08124,0.08761,-0.00765,0.12083,0.11491,0.06832,0.04881,-0.0
2772,11,3974245,3979679,0.0,-0.0,-0.0,-0.01029,-0.0,0.0,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
2773,11,4238550,4387883,-0.00082,-0.00672,0.01199,0.0288,0.01037,0.09135,0.0069,-0.01074,-0.00023,-0.01145,0.0398,0.02916,0.06259,0.02858,0.13742,-0.01759,-0.02068,0.00826,-0.01992,0.00281,0.01163
2774,11,4962086,4976154,0.0071,0.12588,-0.00995,-0.01073,0.03161,-0.00822,0.04946,0.00298,-0.00405,0.10362,0.00747,0.13685,0.11188,0.31838,0.14842,-0.02013,0.04056,-0.01444,0.04572,-0.01538,0.04112
2775,11,5635741,5640157,-0.00724,0.04125,-0.00964,-0.00677,0.04124,0.00398,0.06584,-0.01547,-0.01574,0.07447,-0.00714,0.05541,0.07658,-0.0125,0.09977,-0.01879,0.07312,-0.00742,0.0994,-0.01246,0.09877
2776,11,5758757,5769343,-0.00573,-0.00363,0.00189,-0.01097,0.00292,0.06759,-0.01235,0.01624,-0.01437,0.01842,0.09977,0.02099,-0.0127,0.0231,0.11092,-0.0014,-0.02103,0.00951,0.0006,0.06632,0.00315
2777,11,5784295,5809458,-0.00843,0.00457,-0.00232,0.0882,0.0152,-0.00253,-0.00417,-0.01059,0.09922,0.00817,-0.00937,-0.01382,0.05135,-0.01028,-0.00989,0.07445,-0.01135,-0.01339,0.02108,0.06533,-0.0037
2778,11,5882532,5959743,0.0096,0.18293,0.00746,-0.01161,0.00641,0.01146,0.19808,,0.0,,0.04494,0.16689,0.11879,0.1495,0.08717,0.0,,0.03661,0.0,0.00256,0.0322
2779,11,6164429,6213451,-0.0,0.01209,-0.00866,-0.0,-0.00933,-0.00587,0.01946,-0.0,,-0.0,0.00993,0.00443,0.01473,-0.01514,0.00276,-0.0,-0.01278,-0.01214,0.0,0.00746,-0.01614
2780,11,6640076,6642090,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2781,11,7816668,7843679,-0.00762,0.06258,-0.00952,-0.01195,0.03108,0.02341,0.04627,-0.01621,-0.01707,0.06728,0.01112,0.01239,0.04174,0.17609,-0.00524,-0.01629,0.04924,-0.00644,0.03939,0.01023,0.10407
2782,11,7846107,7847741,-0.0,0.0,0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
2783,11,8381741,8383738,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2784,11,9693849,9702899,-0.00898,-0.00789,-0.00203,-0.0127,0.00089,-0.0073,-0.01233,-0.00299,-0.01614,0.00024,-0.012,0.00014,-0.01477,0.0039,-0.01135,-0.01578,-0.02092,0.00177,-0.01505,-0.01418,0.0058
2785,11,11379055,11381224,0.07988,0.02527,0.10321,-0.00442,0.16491,0.14951,0.00704,-0.00629,0.03623,0.06424,0.00349,0.03336,-0.00687,0.11464,0.05454,0.08036,0.03678,-0.01352,0.20216,0.10241,0.02236
2786,11,11821559,11827689,0.01917,0.07435,0.0756,0.09375,0.09902,0.15211,0.21294,0.00798,0.02311,0.26205,0.0513,0.36371,0.38072,0.02472,0.41377,-0.01716,0.45129,-0.00312,0.46332,-0.01337,0.43014
2787,11,13625233,13631226,,0.12455,,,,,0.09664,,,,,0.07984,0.07457,0.07075,0.10415,,,,,,
2788,11,14735835,14749489,0.01686,0.01819,0.01313,0.00057,0.01128,0.01869,,,0.0,,,,0.0,,,0.0,,,0.0,-0.0,
2789,11,14913040,14914382,0.0,-0.0,0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2790,11,15857205,15860705,-0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2791,11,18090439,18091894,-0.0,0.0,0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,
2792,11,18343897,18346087,-0.0,-0.0,-0.00975,-0.0,-0.0,-0.00809,,-0.0,,,-0.0,0.0,,,-0.0,-0.0,-0.0,-0.01407,,-0.0,-0.0
2793,11,18818833,18824260,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,
2794,11,18903620,18910722,0.00479,0.00517,0.00372,0.00341,0.00319,0.00531,,,,,,,,,,,,,,,
2795,11,20003189,20005674,0.0354,,,,,,0.02894,0.02255,0.02105,0.01996,0.02952,,,,,,,,,,
2796,11,20177627,20179502,0.00356,-0.00931,0.00276,-0.0124,0.00237,-0.00902,-0.0,,0.0,,-0.0,-0.0,-0.01515,-0.0,-0.01136,0.0,,-0.0,-0.0,-0.01471,-0.0
2797,11,20603655,20607394,0.00897,0.00968,0.00697,0.00639,0.00598,0.00995,,,,,,,,,,,,,,,
2798,11,20843986,20850078,0.03532,0.06246,0.04565,0.04199,0.01411,0.06409,0.0,0.0,0.0,-0.01695,-0.0,,,0.0,,,0.0,,-0.0,,-0.0
2799,11,21112896,21124706,-0.0,-0.0,-0.01008,0.0,-0.00599,-0.0,,-0.0,,0.0,,-0.0,,-0.0,,-0.0,-0.01264,0.0,-0.0,,0.0
2800,11,21625988,21638570,-0.00211,0.00514,0.0037,0.00339,0.00317,0.00528,-0.0,-0.0,0.0,-0.0,-0.0,,,,,,,,,,
