,chr,start,end,WestEurasia-SouthAsia,WestEurasia-Africa,WestEurasia-CentralAsiaSiberia,WestEurasia-Oceania,WestEurasia-America,WestEurasia-EastAsia,SouthAsia-Africa,SouthAsia-CentralAsiaSiberia,SouthAsia-Oceania,SouthAsia-America,SouthAsia-EastAsia,Africa-CentralAsiaSiberia,Africa-Oceania,Africa-America,Africa-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-America,CentralAsiaSiberia-EastAsia,Oceania-America,Oceania-EastAsia,America-EastAsia
4834,3,35351603,35355857,0.01351,0.01351,0.01351,0.01351,0.01351,0.00898,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
4835,3,35387839,35390499,0.02775,0.02887,0.02459,0.02367,0.02303,0.0293,,,,,,,,,,,,,,,
4836,3,35514858,35531138,0.01465,0.03391,0.02825,0.02703,0.02618,0.03447,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
4837,3,35972496,35977890,0.02307,0.02382,0.00993,0.02032,0.01989,0.02411,,0.03704,,,,0.03704,,,,0.03704,0.03704,0.03704,,,
4838,3,36056445,36063046,0.03289,0.03441,0.0286,0.02736,0.02648,0.03498,,,,,,,,,,,,,,,
4839,3,36140456,36148519,0.01826,0.01864,0.0172,0.01689,0.01668,0.01878,,,,,,,,,,,,,,,
4840,3,37011440,37018569,0.01351,0.01351,0.01351,0.01351,0.01351,0.00843,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
4841,3,37751083,37754589,0.00925,0.01822,0.0169,0.01662,0.01642,0.01835,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
4842,3,37874691,37889714,0.01351,0.01351,0.01351,0.01351,0.01351,0.01544,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
4843,3,37978087,37987226,0.01172,0.05964,0.00994,0.0145,0.05528,0.02932,0.05416,0.01931,0.01629,0.06503,0.02158,0.09356,0.05621,0.02273,0.02319,0.02729,0.1111,0.04101,0.0843,0.02047,0.03598
4844,3,38542992,38548097,0.01351,0.00923,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4845,3,39191923,39193206,0.01351,0.00982,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4846,3,39684579,39692320,0.02173,0.01351,0.01351,0.01351,0.01351,0.01351,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
4847,3,39725948,39769060,0.02086,0.02144,0.01309,0.01874,0.01841,0.02166,,0.03704,,,,0.03704,,,,0.03704,0.03704,0.03704,,,
4848,3,40135893,40137913,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4849,3,40798934,40808615,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4850,3,41776894,41789883,0.01351,0.01795,0.01351,0.01351,0.01351,0.01351,0.03367,,,,,0.03162,0.03099,0.03054,0.03461,,,,,,
4851,3,42815899,42822060,0.0337,0.01351,0.01351,0.01351,0.01351,0.01351,0.03956,0.03645,0.03572,0.0352,0.03984,,,,,,,,,,
4852,3,42997425,43019485,0.01351,0.01351,0.01013,0.01351,0.01351,0.01351,,0.03704,,,,0.03704,,,,0.03704,0.03704,0.03704,,,
4853,3,43699642,43727286,0.01806,0.02449,0.01705,0.01675,0.01654,0.01856,0.03367,,,,,0.03162,0.03099,0.03054,0.03461,,,,,,
4854,3,43834153,43836399,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4855,3,44381633,44393789,0.01351,0.01351,0.01351,0.01351,0.01351,0.04184,,,,,0.04241,,,,0.04372,,,0.03851,,0.03731,0.03645
4856,3,44691642,44700203,0.0168,0.01707,0.01607,0.01585,0.0157,0.01717,,,,,,,,,,,,,,,
4857,3,45477759,45487010,0.01826,0.01864,0.0172,0.01689,0.01667,0.01878,,,,,,,,,,,,,,,
4858,3,45542464,45552520,0.01712,0.00867,0.01631,0.01608,0.01592,0.01752,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4859,3,45979711,45984363,0.01351,0.02921,0.01351,0.01351,0.01351,0.01351,0.03366,,,,,0.03161,0.03098,0.03053,0.0346,,,,,,
4860,3,46705553,46709596,0.02651,0.02754,0.02362,0.02279,0.0222,0.02792,,,,,,,,,,,,,,,
4861,3,46715422,46718512,0.01351,0.01351,0.01351,0.01351,0.01351,0.01439,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
4862,3,46794887,46850588,0.02491,0.23715,0.01321,0.01097,0.01197,0.01367,0.33267,0.02416,0.03668,0.02812,0.02037,0.27218,0.24897,0.23915,0.32435,0.02246,0.02095,0.01378,0.02233,0.01813,0.0157
4863,3,46919124,46921806,0.01351,0.01351,0.01351,0.01351,0.01351,0.01413,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
4864,3,47235365,47261031,0.01823,0.01861,0.01718,0.01687,0.01666,0.01875,,,,,,,,,,,,,,,
4865,3,47983519,47988549,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4866,3,48167797,48182034,0.02564,0.02273,,,,0.02174,0.01211,0.02564,0.02564,0.02564,0.01191,0.02273,0.02273,0.02273,0.01112,,,0.02174,,0.02174,0.02174
4867,3,49219891,49236431,,,,,0.04545,,,,,0.04545,,,,0.04545,,,0.04545,,0.04545,,0.04545
4868,3,49428841,49439433,,0.02273,,,,,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4869,3,49466705,49486793,,0.02273,,,,,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4870,3,49950419,49965101,,0.02273,,0.04167,0.04545,0.02174,0.02273,,0.04167,0.04545,0.02174,0.02273,0.03016,0.03279,0.0144,0.04167,0.04545,0.02174,0.02177,0.01814,0.01929
4871,3,50303456,50305451,,0.02273,,,,,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4872,3,50335734,50338058,0.01351,0.00951,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4873,3,50442992,50444800,0.02564,,0.03704,0.1368,,0.18221,0.02564,0.01598,0.07992,0.02564,0.11593,0.03704,0.12471,,0.15375,0.06879,0.03704,0.09358,0.10489,0.02465,0.11358
4874,3,50484214,50486413,,,,0.04167,,,,,0.04167,,,,0.04167,,,0.04167,,,0.04167,0.04167,
4875,3,52130909,52139486,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4876,3,53027005,53038149,0.02092,0.064,0.02786,0.01073,0.03631,0.01927,0.03919,0.01721,0.02462,0.02571,0.01186,0.02923,0.08231,0.01906,0.03995,0.03899,0.0238,0.01657,0.0578,0.02105,0.02494
4877,3,53046281,53048609,0.01351,0.02795,0.01351,0.01351,0.01351,0.01351,0.03366,,,,,0.03161,0.03098,0.03053,0.03459,,,,,,
4878,3,53523642,53525827,0.01696,0.01723,0.01619,0.01596,0.01581,0.01734,,,,,,,,,,,,,,,
4879,3,53910128,53915562,0.01937,0.01351,0.01351,0.01351,0.01351,0.01351,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
4880,3,54267693,54295712,0.01351,0.01351,0.01351,0.01351,0.02083,0.01351,,,,0.07549,,,,0.07669,,,0.07156,,0.07024,,0.07712
4881,3,54732770,54737496,0.01351,0.01351,0.01351,0.01351,0.01351,0.00922,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
4882,3,56316219,56318612,0.01696,0.01723,0.01618,0.01596,0.01581,0.01733,,,,,,,,,,,,,,,
4883,3,56607166,56624160,0.01781,0.01351,0.11016,0.01351,0.1776,0.24165,0.02564,0.06601,0.02564,0.1208,0.17024,0.10999,,0.17329,0.21197,0.09376,0.03245,0.06351,0.14912,0.16376,0.02966
4884,3,57123970,57126289,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4885,3,57573727,57579206,,,,0.04167,,,,,0.04167,,,,0.04167,,,0.04167,,,0.04167,0.04167,
4886,3,58149404,58151115,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4887,3,58569758,58573398,0.01351,0.01518,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4888,3,58792105,58809112,0.03282,0.04826,0.0099,0.01226,0.03909,0.01967,0.10324,0.0362,0.07542,0.02564,0.01787,0.0417,0.03397,0.09757,0.08704,0.02154,0.05056,0.02282,0.10689,0.04484,0.03642
4889,3,59124621,59139760,0.01351,0.01351,0.01351,0.01351,0.01351,0.01195,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
4890,3,59372652,59379490,0.01351,0.01351,0.01351,0.01351,0.01351,0.02852,,,,,0.03195,,,,0.03261,,,0.03,,0.02941,0.02898
4891,3,59817963,59956559,0.01815,0.01852,0.01711,0.01681,0.0166,0.00842,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
4892,3,60832876,60844137,0.01824,0.01862,0.01718,0.01688,0.01666,0.01876,,,,,,,,,,,,,,,
4893,3,61127021,61128414,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4894,3,61597105,61605401,0.01351,0.01036,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4895,3,61863242,61875296,0.01596,0.01616,0.01541,0.01525,0.01514,0.01623,,,,,,,,,,,,,,,
4896,3,61907694,61909972,,0.02273,,,,,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4897,3,62610070,62613002,0.01351,0.05347,0.01351,0.01351,0.01351,0.01351,0.06817,,,,,0.05991,0.05735,0.05551,0.07192,,,,,,
4898,3,62664287,62696621,0.01819,0.01856,0.01714,0.01684,0.01663,0.0187,,,,,,,,,,,,,,,
4899,3,62709949,62716435,0.01351,0.05077,0.01351,0.01351,0.01351,0.01351,0.05638,,,,,0.0502,0.04829,0.04691,0.05919,,,,,,
4900,3,62959476,62994696,0.02296,0.02371,0.02085,0.02024,0.01982,0.02399,,,,,,,,,,,,,,,
4901,3,63103673,63107733,0.01351,0.04114,0.01351,0.01351,0.01351,0.01351,0.05634,,,,,0.05016,0.04826,0.04689,0.05915,,,,,,
4902,3,63120822,63143847,0.0089,0.01883,0.01804,0.01045,0.07743,0.05838,0.02181,0.02551,0.01662,0.12535,0.07393,0.01432,0.0273,0.03813,0.01976,0.03724,0.08425,0.03357,0.17497,0.09043,0.02833
4903,3,63382382,63386505,0.01826,0.01864,0.0172,0.01689,0.01668,0.01878,,,,,,,,,,,,,,,
4904,3,63574896,63580993,0.02138,0.02201,0.01273,0.01912,0.0129,0.01708,,0.03704,,0.06056,0.02174,0.03704,,0.06117,0.02174,0.03704,0.03815,0.01854,0.05788,0.02174,0.04833
4905,3,63667802,63671204,,0.02273,,,,,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4906,3,63735784,63738466,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4907,3,64533047,64535763,0.0096,0.04774,0.01338,0.01351,0.01351,0.0547,0.03918,0.01643,0.02564,0.02564,0.04404,0.02985,0.05731,0.05547,0.01253,0.03738,0.03737,0.03408,,0.05623,0.05436
4908,3,65038885,65066135,0.00953,0.01855,0.01714,0.01684,0.01662,0.01869,0.03952,0.03642,0.0357,0.03517,0.03981,,,,,,,,,,
4909,3,65117375,65120042,0.03356,0.02789,0.01403,0.05498,0.05243,0.01362,0.09903,0.06134,0.14213,0.13668,0.06452,0.02011,0.0395,0.03859,0.0169,0.07406,0.07245,0.0137,,0.05381,0.05207
4910,3,65188517,65215870,0.00886,0.02176,0.03236,0.03081,0.01309,0.01261,0.02848,0.04762,0.04615,0.02025,0.01687,0.02273,0.02273,0.0192,0.01464,,0.04545,0.03,0.04545,0.02941,0.01472
4911,3,66507439,66511402,,0.02273,,,,,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4912,3,66917029,66954613,0.03241,0.03389,0.02823,0.02701,0.02616,0.03444,,,,,,,,,,,,,,,
4913,3,67492290,67497596,0.00886,0.04365,0.01072,0.15019,0.01043,0.02891,0.04809,0.01589,0.18019,0.01639,0.03266,0.05814,0.06439,0.04592,0.12082,0.21504,0.02113,0.0274,0.18639,0.30627,0.03372
4914,3,67497596,67580138,0.0277,0.25288,0.02455,0.02364,0.02299,0.02924,0.28739,,,,,0.24894,0.23634,0.22702,0.30374,,,,,,
4915,3,67580138,67641420,0.01804,0.01017,0.01703,0.01674,0.01653,0.01854,0.03134,,,,,0.02972,0.02922,0.02887,0.03207,,,,,,
4916,3,67739038,67744283,0.01351,0.01351,0.01351,0.01668,0.01351,0.01351,,,0.04167,,,,0.04167,,,0.04167,,,0.04167,0.04167,
4917,3,67802595,67834645,0.02797,0.02911,0.02476,0.02383,0.01399,0.01752,,,,0.04545,0.03192,,,0.04545,0.03258,,0.04545,0.02998,0.04545,0.02939,0.01603
4918,3,68070699,68073358,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4919,3,68510874,68522797,0.01351,0.01104,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4920,3,68629599,68640412,0.01885,0.01061,0.20877,0.02035,0.01261,0.27534,0.0329,0.2026,0.06012,0.03902,0.24871,0.25749,0.01826,0.01518,0.31595,0.37515,0.32629,0.01423,0.02503,0.41815,0.36395
4921,3,68733803,68748314,0.10638,0.09157,0.13523,0.05405,0.01045,0.16924,0.31364,0.03767,0.29053,0.15611,0.03212,0.34255,0.01781,0.09131,0.39659,0.354,0.25958,0.01461,0.07814,0.38369,0.26908
4922,3,68809455,68813808,0.01351,0.01903,0.01351,0.01351,0.01351,0.01351,0.03367,,,,,0.03162,0.03099,0.03054,0.03461,,,,,,
4923,3,69178833,69183075,0.08493,0.07195,0.11365,0.07122,0.01978,0.24096,0.01231,0.01808,0.01639,0.04165,0.07634,0.01877,0.01476,0.03423,0.08362,0.02523,0.06484,0.05076,0.04264,0.07622,0.13066
4924,3,69313635,69320381,0.01351,0.04371,0.01351,0.01351,0.01351,0.01351,0.04488,,,,,0.04077,0.0395,0.03859,0.04675,,,,,,
4925,3,70872443,70874248,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4926,3,72555535,72575627,,,,,,0.02174,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
4927,3,72757966,72776832,0.01351,0.06022,0.01351,0.01351,0.02178,0.01351,0.05638,,,0.04545,,0.05019,0.04829,0.03529,0.05919,,0.04545,,0.04545,,0.04545
4928,3,72778455,72787228,0.01826,0.03032,0.01426,0.01689,0.01668,0.01014,0.05557,0.05168,,,0.03195,0.02017,0.04767,0.04633,0.04375,0.04879,0.04827,0.03078,,0.02941,0.02899
4929,3,74064005,74066892,0.00887,0.01862,0.01719,0.01688,0.01667,0.01876,0.02564,0.02564,0.02564,0.02564,0.02564,,,,,,,,,,
4930,3,74088479,74092918,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4931,3,74147344,74157232,0.01351,0.04064,0.01351,0.01351,0.01351,0.01351,0.05638,,,,,0.0502,0.04829,0.04692,0.05919,,,,,,
4932,3,74402432,74407486,0.01351,0.03075,0.01351,0.01351,0.01351,0.01351,0.03367,,,,,0.03162,0.03099,0.03054,0.03461,,,,,,
4933,3,75045512,75047656,0.01351,0.031,0.01351,0.01351,0.01351,0.01351,0.03365,,,,,0.0316,0.03097,0.03052,0.03458,,,,,,
4934,3,75139972,75168736,0.00945,0.0095,0.01184,0.01945,0.03111,0.02217,0.0121,0.01574,0.02374,0.03989,0.02206,0.01439,0.02117,0.03588,0.0198,0.02334,0.03704,0.01826,0.04167,0.01429,0.02862
4935,3,75329983,75331939,0.01675,0.01351,0.01351,0.01351,0.01351,0.0138,0.02564,0.02564,0.02564,0.02564,0.01196,,,,0.02174,,,0.02174,,0.02174,0.02174
4936,3,75480354,75674096,0.01049,0.00873,0.03206,0.03591,0.04822,0.03353,0.01575,0.03211,0.0652,0.05428,0.02762,0.0502,0.04282,0.07793,0.04751,0.14696,0.02674,0.0138,0.19988,0.13378,0.02168
4937,3,76083509,76096246,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4938,3,76261893,76401678,0.03268,0.03418,0.01206,0.02721,0.02634,0.03474,,0.03704,,,,0.03704,,,,0.03704,0.03704,0.03704,,,
4939,3,76402609,76557573,0.02801,0.02916,0.01082,0.02386,0.02321,0.02959,,0.03704,,,,0.03704,,,,0.03704,0.03704,0.03704,,,
4940,3,76666539,76668887,0.14473,0.04511,0.01351,0.01351,0.01351,0.01577,0.0536,0.10914,0.10391,0.10009,0.10037,0.04078,0.03951,0.0386,0.02392,,,0.02174,,0.02174,0.02174
4941,3,76721894,76725976,0.0144,0.02385,0.02096,0.02034,0.0199,0.02414,0.05384,0.04762,0.04615,0.04509,0.0544,,,,,,,,,,
4942,3,76730344,76738051,0.01351,0.01351,0.01351,0.01351,0.07207,0.01351,,,,0.10653,,,,0.10889,,,0.09877,,0.09615,,0.10973
4943,3,77005286,77007552,0.03537,0.03708,0.03055,0.02915,0.02816,0.03772,,,,,,,,,,,,,,,
4944,3,77506352,77511549,0.01351,0.01351,0.01351,0.02547,0.01351,0.01351,,,0.04167,,,,0.04167,,,0.04167,,,0.04167,0.04167,
4945,3,78023264,78025309,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4946,3,78342319,78344945,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4947,3,78779117,78780017,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4948,3,78970773,78974365,0.07786,,,,,,0.06848,0.05914,0.05693,0.05533,0.06932,,,,,,,,,,
4949,3,79273622,79282579,0.01826,0.01864,0.0172,0.01689,0.01667,0.01878,,,,,,,,,,,,,,,
4950,3,80061700,80064702,0.03317,0.1566,0.01035,0.02614,0.06152,0.01989,0.29005,0.06153,0.1241,0.0609,0.08416,0.13753,0.07351,0.30586,0.09022,0.03405,0.13069,0.02052,0.19429,0.01509,0.12136
4951,3,80401799,80406250,0.01825,0.01084,0.01719,0.01689,0.01263,0.01877,0.03365,,,0.04545,,0.0316,0.03098,0.01516,0.03459,,0.04545,,0.04545,,0.04545
4952,3,80621377,80690481,0.02248,0.02319,0.02048,0.0199,0.01949,0.00967,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
4953,3,81195999,81205627,0.01351,0.01351,0.01351,0.01351,0.01351,0.01507,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
4954,3,81908630,81925994,0.01351,0.01351,0.01351,0.01351,0.01351,0.00873,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
4955,3,82052631,82055447,0.01826,0.01863,0.01719,0.01689,0.01667,0.01877,,,,,,,,,,,,,,,
4956,3,82314376,82323956,0.01808,0.01032,0.01706,0.01676,0.01655,0.01858,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4957,3,82868739,82873652,0.02022,0.02242,0.0115,0.02609,0.39951,0.00834,0.06127,0.04101,0.07605,0.52393,0.02339,0.01917,0.01508,0.31714,0.02525,0.02817,0.39014,0.0157,0.3048,0.03201,0.41663
4958,3,82908824,82914014,0.0192,0.00901,0.01514,0.015,0.01491,0.01584,0.01777,0.03645,0.03573,0.0352,0.03985,0.02273,0.02273,0.02273,0.02273,,,,,,
4959,3,83017255,83021374,0.0277,0.03293,0.02455,0.02364,0.02299,0.02924,0.07944,,,,,0.06923,0.06606,0.06377,0.08404,,,,,,
4960,3,83615724,83641808,0.03782,0.03972,0.03247,0.03091,0.02981,0.04043,,,,,,,,,,,,,,,
4961,3,83832269,83833785,0.02305,0.02381,0.02093,0.02031,0.01988,0.02409,,,,,,,,,,,,,,,
4962,3,84079860,84091822,0.01351,0.01644,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4963,3,84186695,84194852,0.02061,0.02118,0.01903,0.01857,0.01214,0.00855,,,,0.04545,0.02174,,,0.04545,0.02174,,0.04545,0.02174,0.04545,0.02174,0.01787
4964,3,84469284,84478981,0.02295,0.0237,0.02085,0.02024,0.01056,0.02398,,,,0.04545,,,,0.04545,,,0.04545,,0.04545,,0.04545
4965,3,84889104,84900093,0.01351,0.01351,0.00992,0.01351,0.01351,0.01351,,0.03704,,,,0.03704,,,,0.03704,0.03704,0.03704,,,
4966,3,85538310,85542061,0.01351,0.01351,0.01351,0.03661,0.01351,0.01351,,,0.04167,,,,0.04167,,,0.04167,,,0.04167,0.04167,
4967,3,85596906,85603102,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4968,3,86389271,86406250,0.01351,0.01156,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4969,3,86847710,86862864,0.01351,0.02001,0.01351,0.01351,0.01351,0.01351,0.03367,,,,,0.03162,0.03099,0.03054,0.03461,,,,,,
4970,3,87447464,87459556,0.01351,0.08996,0.01351,0.01924,0.01351,0.01883,0.09267,,0.04167,,0.03195,0.08023,0.04453,0.07355,0.04697,0.04167,,0.03,0.04167,0.01432,0.02898
4971,3,87752834,87759464,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4972,3,88700774,88716018,0.01351,0.01351,0.01351,0.01351,0.16602,0.01158,,,,0.16944,0.02174,,,0.17388,0.02174,,0.15466,0.02174,0.14961,0.02174,0.12854
4973,3,88939016,88948607,0.01351,0.01106,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4974,3,89020873,89031079,0.01709,0.01536,0.01629,0.01605,0.01589,0.01748,0.03367,,,,,0.03162,0.03099,0.03054,0.0346,,,,,,
4975,3,89531320,89547808,0.02308,0.02384,0.0472,0.02033,0.0199,0.01236,,0.10688,,,0.04242,0.10996,,,0.04373,0.09374,0.09132,0.03064,,0.03731,0.03645
4976,3,89669851,89678982,0.02309,0.02385,0.02096,0.02034,0.0199,0.02413,,,,,,,,,,,,,,,
4977,3,93536030,93541696,0.00934,0.01615,0.01541,0.01525,0.01514,0.01622,0.05273,0.04675,0.04534,0.04432,0.05328,,,,,,,,,,
4978,3,93950167,93966688,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4979,3,93995564,93999229,0.01824,0.01862,0.01718,0.01688,0.01666,0.01876,,,,,,,,,,,,,,,
4980,3,94301283,94306033,0.02309,0.02385,0.02096,0.02034,0.01991,0.02414,,,,,,,,,,,,,,,
4981,3,94438154,94441039,0.023,0.02375,0.01008,0.02027,0.01984,0.02403,,0.03704,,,,0.03704,,,,0.03704,0.03704,0.03704,,,
4982,3,94463288,94630084,0.01967,0.03726,0.04222,0.09865,0.01381,0.03348,0.02808,0.06338,0.08431,0.01766,0.02187,0.02632,0.07464,0.0289,0.01252,0.06399,0.04788,0.04081,0.07743,0.07818,0.0249
4983,3,95315051,95321918,0.01644,0.00951,0.01579,0.0156,0.01546,0.01676,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4984,3,95699240,95715052,0.02307,0.01047,0.02094,0.02033,0.01989,0.02412,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4985,3,96282617,96298206,0.05399,0.05708,0.04519,0.04262,0.0408,0.05824,,,,,,,,,,,,,,,
4986,3,96307439,96316652,0.05358,0.05664,0.04486,0.04232,0.04053,0.05779,,,,,,,,,,,,,,,
4987,3,96335178,96338304,0.01689,0.03629,0.01289,0.01544,0.03658,0.02256,0.01794,0.01608,0.03569,0.02174,0.01261,0.02396,0.04811,0.01517,0.01352,0.03704,0.03137,0.01688,0.07022,0.0373,0.01654
4988,3,96478624,96489564,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
4989,3,96931787,96940259,0.01351,0.01205,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4990,3,97208112,97212958,0.01655,0.01679,0.01587,0.01567,0.01857,0.01688,,,,0.04545,,,,0.04545,,,0.04545,,0.04545,,0.04545
4991,3,97852444,97916923,0.01913,0.02205,0.03118,0.01353,0.0287,0.0101,0.0123,0.02564,0.01789,0.02564,0.01689,0.02273,0.01849,0.02273,0.01886,0.04167,,0.03445,0.04167,0.01498,0.03289
4992,3,97916923,97928113,0.02304,0.01862,0.02092,0.0203,0.01987,0.02408,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
4993,3,97959318,97983257,0.02791,0.02904,0.02471,0.02378,0.02313,0.01393,,,,,0.02174,,,,0.02174,,,0.02174,,0.02174,0.02174
4994,3,98111416,98151570,0.01791,0.01323,0.01692,0.01664,0.01644,0.01839,0.03366,,,,,0.03162,0.03099,0.03054,0.0346,,,,,,
4995,3,98399814,98414889,0.0216,0.24064,0.0255,0.02383,0.01711,0.02672,0.16506,0.01552,0.01607,0.01697,0.01204,0.15369,0.15357,0.18412,0.16535,0.01963,0.02252,0.01371,0.0234,0.01429,0.01639
4996,3,98896258,98918736,0.00976,0.02478,0.01653,0.01054,0.04768,0.00908,0.0199,0.0277,0.01595,0.04209,0.01183,0.05542,0.02319,0.0202,0.02394,0.03154,0.13272,0.03567,0.05156,0.01429,0.05804
4997,3,98937325,98951057,0.10465,0.14557,0.08698,0.17031,0.16178,0.23838,0.01709,0.0153,0.06724,0.06513,0.08346,0.02129,0.04828,0.04691,0.05918,0.09375,0.09133,0.11108,,,
4998,3,99079507,99084675,0.01826,0.01864,0.0172,0.01689,0.01668,0.01878,,,,,,,,,,,,,,,
4999,3,99107706,99126360,0.02755,0.01273,0.02443,0.01499,0.02289,0.02907,0.02273,,0.0683,,,0.02273,0.0345,0.02273,0.02273,0.06462,,,0.0625,0.06985,
5000,3,99242495,99245692,0.01351,0.08482,0.01351,0.01351,0.01351,0.01351,0.09266,,,,,0.08022,0.07635,0.07355,0.09826,,,,,,
5001,3,99379705,99386472,0.0178,0.01814,0.01209,0.01656,0.01637,0.00833,,0.03704,,,0.02174,0.03704,,,0.02174,0.03704,0.03704,0.01585,,0.02174,0.02174
5002,3,99628446,99629739,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
5003,3,99698394,99701772,,,0.03704,,,0.02174,,0.03704,,,0.02174,0.03704,,,0.02174,0.03704,0.03704,0.01592,,0.02174,0.02174
5004,3,99867324,99885942,0.0168,0.01706,0.01606,0.01585,0.0157,0.01716,,,,,,,,,,,,,,,
5005,3,100521406,100522659,0.01351,0.01351,0.01351,0.01351,0.01351,0.01351,,,,,,,,,,,,,,,
5006,3,100669152,100671355,0.01351,0.027,0.01351,0.01351,0.01351,0.01351,0.04487,,,,,0.04076,0.03949,0.03859,0.04674,,,,,,
5007,3,101282976,101291124,0.01351,0.01351,0.01351,0.0172,0.01351,0.01351,,,0.04167,,,,0.04167,,,0.04167,,,0.04167,0.04167,
5008,3,101631834,101649049,0.01735,0.01765,0.01649,0.01624,0.01607,0.01777,,,,,,,,,,,,,,,
5009,3,101691418,101702018,0.01351,0.01009,0.01351,0.01351,0.01351,0.01351,0.02273,,,,,0.02273,0.02273,0.02273,0.02273,,,,,,
