Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia
chr2,180061201,180082000,0.32335,0.06574,0.23878,0.21633,0.00273,0.00731,0.15899,0.07296,0.0873,0.26622,0.18829,0.05025,0.05774,0.04018,0.02537,0.00125,0.18099,0.14272,0.16642,0.11586,0.00102
chr2,215726401,215745000,0.30497,0.03657,0.10427,0.06986,0.16264,0.14851,0.14394,0.08009,0.10365,0.02834,0.01891,0.01362,0.00488,0.04528,0.04104,0.00206,0.01314,0.01519,0.02167,0.02004,0.00016
chr2,220052301,220186000,0.05369,0.05032,0.00724,0.00072,0.17662,0.20978,0.0,0.01841,0.0883,0.04495,0.05629,0.01763,0.07214,0.04426,0.0593,0.0116,0.11176,0.14549,0.1955,0.19709,0.00247
chr2,223865001,223876200,0.0,0.00559,0.06632,0.14449,0.00674,0.00038,0.00562,0.07073,0.13365,0.00604,0.00027,0.03308,0.18464,3e-05,0.00658,0.34681,0.02779,0.05505,0.19137,0.11173,0.00853
chr2,227143001,227171600,0.27,0.13812,0.00274,0.01955,0.1535,0.16122,0.04297,0.21022,0.17941,0.02183,0.00802,0.09289,0.06207,0.00239,0.00778,0.00587,0.11385,0.12987,0.0709,0.07231,0.00224
chr2,243152501,243199400,0.21234,0.11386,0.01606,0.00833,0.05484,0.02655,0.02507,0.14336,0.14907,0.07853,0.07846,0.05702,0.05859,0.01685,0.02842,0.00044,0.014,0.00225,0.01595,0.00335,0.00388
chr20,1386601,1400300,0.49056,0.13786,0.30926,0.45956,0.11259,0.07816,0.24418,0.08338,0.01989,0.2404,0.18342,0.04549,0.19561,0.00236,0.00639,0.05216,0.06953,0.08051,0.20213,0.16047,0.00165
chr20,1552201,1598600,0.36803,0.07875,0.16595,0.00616,0.15002,0.09449,0.16803,0.12506,0.38251,0.14911,0.10864,0.012,0.11059,0.00597,0.00357,0.18497,0.00157,0.00123,0.18241,0.09285,0.0
chr20,15292501,15333100,0.03165,0.01299,0.01474,0.25061,0.00475,0.01951,0.00332,0.00355,0.11063,0.01081,0.00065,0.0,0.14256,0.00204,0.00069,0.15294,0.0023,0.00095,0.1806,0.10808,0.00533
chr20,25988601,26083200,0.17435,0.01464,0.0412,0.23748,0.13169,0.18148,0.07456,0.03079,0.00995,0.00466,4e-05,0.00577,0.12095,0.04515,0.07265,0.06495,0.0163,0.04142,0.02643,0.00722,0.00604
chr20,31308901,31313000,0.05315,0.00061,0.00506,0.23177,0.11648,0.04389,0.04967,0.07661,0.45583,0.25039,0.11099,0.00809,0.24851,0.11787,0.04199,0.16975,0.07463,0.02163,0.02525,0.05754,0.01302
chr20,61263401,61724700,0.1066,0.02514,0.09994,0.01701,0.00965,0.05738,0.0355,7e-05,0.20275,0.16463,0.28461,0.02792,0.08766,0.06323,0.15553,0.15061,0.14773,0.26844,0.00111,0.00886,0.0162
chr21,9411201,9595500,0.26852,0.09542,0.14615,0.09125,0.0481,0.03289,0.08516,0.07985,0.11737,0.11224,0.12605,0.0017,0.00113,0.00647,0.0138,0.0066,0.01676,0.03131,0.00311,0.00866,0.00168
chr21,9825501,9974300,0.28293,0.11033,0.10164,0.19224,0.06619,0.07782,0.11395,0.03293,0.02224,0.07374,0.04939,0.00186,0.0323,0.00141,0.0001,0.00698,0.00522,0.00257,0.02812,0.01704,0.00056
chr21,16583101,16603700,0.06012,0.1447,0.18055,0.00791,0.18081,0.13546,0.01626,0.03341,0.10169,0.03222,0.01792,0.00578,0.19288,0.00439,0.00134,0.19551,0.00016,0.0012,0.20569,0.13622,0.00049
chr21,19325501,19333600,0.07877,0.15749,0.14572,0.42416,0.40178,0.12623,0.01496,0.0142,0.18142,0.15785,0.01143,6e-05,0.1022,0.09036,4e-05,0.08744,0.0865,0.0,0.00038,0.07501,0.08107
chr21,20830201,20852300,0.21176,0.21396,0.25015,0.02132,0.20082,0.2165,0.01698,0.00714,0.15792,0.02579,0.02064,0.00014,0.14603,0.01035,0.01088,0.1518,0.00769,0.01083,0.10846,0.09671,0.00053
chr21,23645501,23671800,0.05607,0.63021,0.55463,0.87976,0.17437,0.04652,0.42602,0.37212,0.72935,0.06166,0.00087,0.00971,0.14325,0.16576,0.41604,0.04666,0.21157,0.45342,0.41358,0.66679,0.06727
chr21,25244001,25267700,0.23419,0.25865,0.31922,0.2446,0.30123,0.31722,0.0,0.0,0.0,0.0,0.01293,0.0,0.0,0.0,0.01505,0.0,0.0,0.02144,0.0,0.0138,0.01934
chr21,29677301,29761600,0.09989,0.07059,0.1361,0.10655,0.00622,0.03555,0.00325,0.00335,0.0001,0.05322,0.22816,0.01314,0.0045,0.03249,0.18802,0.00242,0.08375,0.27354,0.0583,0.23682,0.06416
chr21,43005601,43249300,0.3635,0.24854,0.41978,0.20601,0.10867,0.04581,0.00783,0.01854,0.01876,0.06754,0.14646,0.04869,0.00233,0.02986,0.09009,0.06745,0.15321,0.27709,0.0148,0.05984,0.01704
chr21,44038401,44336300,0.0,0.02328,0.01075,0.21433,0.0,0.00508,0.01698,0.00714,0.1678,0.0,0.00313,0.00956,0.10608,0.02222,0.00558,0.18856,0.01009,0.00016,0.20697,0.1749,0.00471
chr22,17770201,17779300,0.00769,0.0541,0.0138,0.11659,0.14647,0.25689,0.05314,0.01952,0.10592,0.12005,0.18613,0.01872,0.01206,0.02351,0.10677,0.06357,0.0924,0.21701,0.00166,0.05581,0.05446
chr22,17920301,18062500,0.33255,0.0133,0.05103,0.01513,0.00184,0.00598,0.21148,0.13678,0.21403,0.39806,0.2178,0.00958,4e-05,0.02557,0.00126,0.00839,0.07127,0.02111,0.02909,0.00165,0.01307
chr22,18519801,19323500,0.3,0.16985,0.22605,0.10163,0.01507,0.02231,0.11816,0.05089,0.14584,0.24222,0.18747,0.00716,0.01207,0.10258,0.07307,0.0298,0.14652,0.12454,0.04805,0.03222,0.00062
chr22,20326501,20707800,0.25615,0.15331,0.19259,0.11919,0.03045,0.003,0.0683,0.01468,0.08781,0.14155,0.14728,0.00601,0.00281,0.05198,0.08045,0.01343,0.07948,0.12728,0.03307,0.05912,0.01141
chr22,20744901,21756500,0.37294,0.18373,0.25833,0.1244,0.06036,0.02241,0.17763,0.0401,0.17088,0.21897,0.1934,0.02335,0.00445,0.03968,0.05532,0.03585,0.09672,0.12784,0.01655,0.03134,0.00646
chr22,22644701,23291200,0.00845,0.23544,0.00189,0.00491,0.05904,0.05608,0.23947,0.00333,0.00071,0.02183,0.01571,0.24608,0.2676,0.12343,0.08566,0.00107,0.04738,0.04312,0.03184,0.02373,6e-05
chr22,23398501,23670100,0.31442,0.11717,0.19508,0.00189,0.07434,0.08043,0.06027,0.0135,0.31505,0.10901,0.07288,0.01584,0.12193,0.00705,0.00152,0.17102,0.04681,0.03198,0.07699,0.06868,0.0018
chr22,32520401,32689600,0.00202,0.21871,0.03295,0.03442,0.01595,0.00806,0.22568,0.03892,0.05043,0.0254,0.01236,0.08829,0.08463,0.13221,0.14088,1e-05,0.00396,0.00857,0.00433,0.00757,0.00088
chr22,33780301,33783600,0.00088,7e-05,0.00157,0.01483,0.20102,0.05919,0.00045,0.00431,0.02424,0.14091,0.03288,0.00205,0.01778,0.16387,0.04251,0.00756,0.22117,0.0715,0.20391,0.06486,0.04192
chr22,37119801,37355300,0.46046,0.4537,0.51009,0.46445,0.27941,0.41607,0.00112,9e-05,0.00042,0.06807,0.01702,0.00157,0.0025,0.05739,0.01173,7e-05,0.08086,0.02464,0.07313,0.02084,0.02051
chr22,39293301,39299600,0.79872,0.21876,0.00037,0.15121,0.16303,0.2384,0.29789,0.78658,0.42483,0.41827,0.2387,0.20995,0.01058,0.01174,0.00048,0.14179,0.15438,0.23309,0.0,0.01498,0.01931
chr22,42896701,42993800,0.18207,0.02746,0.00827,0.13234,0.02026,0.00015,0.05992,0.21738,0.32623,0.29324,0.11723,0.05171,0.1667,0.07966,0.01545,0.08633,0.00066,0.00698,0.11711,0.08529,0.0114
chr22,44917501,45540500,0.0026,0.01378,0.00696,0.17243,0.05642,0.13692,0.00448,0.01648,0.27061,0.08257,0.16162,0.03694,0.26626,0.11463,0.2034,0.1179,0.02389,0.0821,0.06154,0.01657,0.01692
chr22,45554601,45564800,0.17283,0.10223,0.00602,0.18116,0.09725,0.25071,0.0469,0.14752,0.0,0.04444,0.00633,0.0726,0.04904,0.00103,0.03797,0.15497,0.06489,0.213,0.04682,0.00676,0.04833
chr22,49530201,50311700,0.0,0.0,0.0,0.22858,0.0,0.01025,0.0,0.0,0.17967,0.0,0.00633,0.0,0.19513,0.0,0.00737,0.23132,0.0,0.01054,0.22087,0.22091,0.0095
chr3,8325601,8355600,0.01937,0.0129,0.05663,0.38798,0.01311,0.06859,0.00181,0.00818,0.23601,0.00106,0.01249,0.0191,0.30777,6e-05,0.02521,0.16062,0.01808,0.00099,0.28677,0.13153,0.02638
chr3,15844801,15847700,0.11798,0.09967,0.301,0.18245,0.07454,0.00616,0.00069,0.04776,0.00831,0.00944,0.06663,0.06189,0.01362,0.00487,0.05673,0.01748,0.11433,0.2536,0.03715,0.12104,0.03717
chr3,16230901,16253400,0.00803,0.00272,0.0157,0.20548,0.00784,0.01045,0.01962,0.00066,0.12248,6e-05,6e-05,0.0273,0.24945,0.01819,0.01828,0.10803,0.00136,0.00037,0.13609,0.10607,0.00028
chr3,22236301,22361200,0.03706,0.02841,0.02346,0.08678,0.00076,0.04741,0.00206,0.00797,0.22653,0.0596,0.00014,0.00197,0.20617,0.04576,0.00068,0.20629,0.03869,0.00591,0.08138,0.25035,0.06923
chr3,26450901,26452300,0.39586,0.17947,0.19915,0.15594,0.27071,0.37799,0.0795,0.04677,0.07576,0.02185,0.00025,0.00227,6e-05,0.01694,0.0651,0.00272,0.00661,0.04995,0.01703,0.06154,0.01965
chr3,32101101,32108600,0.53989,0.3269,0.11055,0.00696,0.25924,0.36956,0.1127,0.22444,0.66771,0.13379,0.05117,0.06849,0.40543,0.00789,0.00173,0.13929,0.03577,0.10151,0.30288,0.37659,0.01753
chr3,46736701,47056700,0.27993,0.2611,0.30926,0.2953,0.26297,0.18767,0.03556,0.0167,0.00042,0.08458,0.09959,0.00245,0.03792,0.02222,0.05007,0.01481,0.02864,0.07388,0.09766,0.10513,0.02639
chr3,56607701,56623600,0.14476,0.08704,0.17972,0.0,0.01376,0.0,0.00636,0.01169,0.11697,0.07329,0.16367,0.03353,0.06751,0.03578,0.1013,0.13319,0.12324,0.21652,0.00993,0.0,0.01694
chr3,67357901,67645700,0.00366,0.00034,0.01335,0.17137,0.00082,0.00129,0.00197,0.00174,0.20606,0.00727,0.00691,0.00854,0.18996,0.00207,0.00238,0.2597,0.01999,0.02093,0.14887,0.11864,6e-05
chr3,68626401,68653300,0.00116,0.1684,0.22306,0.01376,0.00311,0.00163,0.25112,0.29117,0.00839,0.00922,0.0,0.00175,0.34493,0.18034,0.20503,0.38979,0.23302,0.27987,0.03705,0.00692,0.01046
chr3,68737701,68768800,0.09657,0.28121,0.37267,0.01073,0.24392,0.05615,0.09146,0.14352,0.04784,0.03834,0.00911,0.00894,0.21833,0.01435,0.10749,0.28746,0.04426,0.17661,0.15904,0.01231,0.07913
chr3,69179001,69181700,0.00579,0.01588,0.0954,7e-05,0.0024,0.06183,0.03204,0.09479,0.00715,0.01278,0.0207,0.03251,0.01243,0.00599,0.11142,0.07094,0.06901,0.22495,0.0014,0.06302,0.07634
chr3,80055601,80065700,0.28161,0.10735,0.09371,0.07108,0.19148,0.14179,0.09293,0.06867,0.11136,0.05826,0.03506,0.00031,0.00288,0.0101,0.00268,0.00096,0.01187,0.00516,0.02304,0.00907,0.0009
chr3,82865701,82879600,0.26219,0.01008,0.02153,5e-05,0.04247,0.02222,0.3801,0.41496,0.26753,0.47543,0.40061,0.00186,0.01313,0.01386,0.00156,0.02373,0.00529,0.0,0.04941,0.02178,0.00516
chr3,98909101,98970000,0.02885,0.00261,0.04356,0.03049,0.00759,0.10314,0.06406,0.0,0.0,0.0478,0.13182,0.08764,0.06693,0.00158,0.06525,0.0,0.07004,0.20254,0.05035,0.1396,0.05503
chr3,110159901,110181900,0.0,0.0,0.0,0.2221,0.0,0.0075,0.0,0.0,0.17426,0.0,0.00463,0.0,0.18937,0.0,0.00539,0.22479,0.0,0.00771,0.21455,0.1885,0.00695
chr3,114642501,114668800,0.21067,0.23342,0.2904,0.04323,0.15839,0.23149,0.0,0.0,0.39648,0.06154,0.01462,0.0,0.42103,0.06923,0.01701,0.47442,0.08958,0.02422,0.32761,0.38714,0.01063
chr3,129760801,129807200,0.09684,0.13681,0.04315,0.00484,0.17921,0.22286,0.00782,0.01022,0.17252,0.01914,0.03708,0.0322,0.1904,0.00254,0.01419,0.06805,0.05632,0.09516,0.21711,0.22252,0.00625
chr3,131707801,131731000,0.43992,0.27069,0.33479,0.23153,0.21055,0.1422,0.02674,0.01772,0.06603,0.04232,0.05491,0.0014,0.00657,0.00279,0.01068,0.01518,0.00916,0.02428,0.00053,0.00115,0.00339
chr3,131988501,132025400,0.37366,0.10435,0.05321,0.00823,0.04838,0.12128,0.08554,0.19823,0.2524,0.17301,0.04893,0.01772,0.04592,0.01418,0.0016,0.0122,5e-05,0.0318,0.01195,0.05223,0.02584
chr3,140543501,140548100,0.14327,0.00892,0.22685,0.47699,0.03347,0.00988,0.08141,0.00534,0.18007,0.04348,0.07293,0.13288,0.39376,0.00634,0.0,0.11807,0.0903,0.14813,0.30879,0.33114,0.00719
chr3,149268201,149270800,0.10712,0.02111,0.00515,0.00031,0.00459,0.0,0.21222,0.12276,0.1678,0.0703,0.08062,0.005,0.01696,0.04177,0.01896,0.00263,0.01758,0.00515,0.00707,0.00025,0.00439
chr3,156073601,156099800,0.25,0.18708,0.34473,0.04008,0.17657,0.1278,0.02404,0.00212,0.16935,0.02463,0.04896,0.0424,0.0822,0.00093,0.01482,0.22435,0.04535,0.08976,0.05912,0.02003,0.00969
chr3,166838701,166849400,0.10655,0.13175,0.07821,0.0047,0.13374,0.23774,0.00061,0.01197,0.17943,0.0002,0.0207,0.01938,0.21556,0.00174,0.02492,0.121,0.01283,0.06554,0.20389,0.32353,0.02988
chr3,177004701,177010300,0.0,0.0,0.0,0.49769,0.0,0.0,0.0,0.0,0.42275,0.0,0.0,0.0,0.44772,0.0,0.0,0.50156,0.0,0.0,0.48663,0.53623,0.0
chr3,189363401,189371000,0.05247,0.03818,0.19065,0.03685,0.00552,0.00264,0.16534,0.27317,0.00587,0.07986,0.02249,0.06812,0.14171,0.01444,0.05152,0.26272,0.13847,0.22862,0.06293,0.0141,0.01444
chr3,191064201,191079100,0.00373,0.00182,0.18182,0.13304,0.00264,0.00066,0.00031,0.27879,0.22967,0.01253,0.00621,0.21461,0.16948,0.00835,0.00401,0.0,0.1534,0.13457,0.11312,0.09037,0.00061
chr3,194384601,194412900,0.01091,0.169,0.20709,0.1595,0.04456,0.03279,0.11639,0.12777,0.11042,0.00883,0.00387,0.00086,0.00023,0.06661,0.04796,0.00017,0.08433,0.07092,0.06408,0.04635,0.00036
chr3,195608801,196004200,0.30598,0.25263,0.4684,0.26308,0.11271,0.01433,0.00325,0.04853,0.00328,0.05568,0.22816,0.0794,0.0,0.03396,0.18802,0.07722,0.20917,0.44651,0.03372,0.18854,0.06819
chr3,196934401,196954100,0.24491,0.05663,0.07311,0.00287,0.26436,0.14025,0.09484,0.0462,0.1887,0.01345,0.00241,0.00613,0.03194,0.13334,0.05992,0.04321,0.10318,0.05182,0.19499,0.09048,0.00224
chr4,10001,129000,0.05404,0.23018,0.1175,0.00161,0.17185,0.04445,0.12374,0.01101,0.09257,0.04613,0.00067,0.07703,0.28545,0.05659,0.09946,0.15263,0.00886,0.01543,0.23642,0.05315,0.03807
chr4,6652901,6805900,0.07637,0.01091,0.08649,0.12735,0.02158,0.02203,0.0267,0.00108,0.00805,0.01703,0.16182,0.03316,0.0601,0.00126,0.05528,0.00264,0.02643,0.1739,0.04755,0.22448,0.08087
chr4,7842301,8799200,0.13496,0.01677,0.00674,0.00056,0.01282,0.00409,0.13099,0.17062,0.30332,0.12025,0.14287,0.00538,0.03977,0.00063,0.00761,0.01661,0.00213,0.00053,0.02632,0.00923,0.00429
chr4,21359701,21377400,0.15677,0.17499,0.02721,0.16447,0.11096,0.23556,0.0,0.08012,0.0,0.02918,0.00633,0.09055,0.0,0.03297,0.00737,0.0845,0.03405,0.11966,0.03077,0.00676,0.03058
chr4,26951001,26972200,0.14907,0.16657,0.21174,0.15647,0.04537,0.0703,0.0,0.0,0.0,0.07481,0.03735,0.0,0.0,0.08402,0.0433,0.0,0.10821,0.06094,0.07869,0.03981,0.0025
chr4,31003501,31016200,0.0,0.09729,0.16008,0.33578,0.06576,0.00921,0.07243,0.112,0.27201,0.0457,0.00568,0.01611,0.09487,0.00508,0.06535,0.03332,0.042,0.14835,0.14823,0.30292,0.03859
chr4,42762701,42770600,0.29826,0.34476,0.28217,0.02656,0.20365,0.20124,0.00147,0.00375,0.19985,0.02681,0.01831,0.00978,0.236,0.04204,0.03015,0.1472,0.01136,0.00927,0.08833,0.07591,5e-05
chr4,58251101,58284800,0.24176,0.21181,0.06025,0.02736,0.0,0.00921,0.00015,0.0668,0.16216,0.23417,0.23479,0.06879,0.14033,0.20397,0.21472,0.02329,0.05676,0.05358,0.02621,0.00379,0.00853
chr4,60288501,60296800,0.20211,0.01779,0.00403,0.00592,0.04047,0.00963,0.2165,0.1413,0.14706,0.05689,0.25747,0.01653,0.04592,0.05387,0.00365,2e-05,0.01897,0.0174,0.01891,0.03038,0.07043
chr4,63669001,63685400,0.04263,0.17773,0.33805,0.43611,0.17751,0.09618,0.04624,0.15549,0.24533,0.04574,0.01368,0.05433,0.1011,9e-05,0.00424,0.00467,0.05417,0.09064,0.09094,0.11111,0.00622
chr4,69357201,69534300,0.03116,0.26908,0.22921,0.10217,0.15527,0.00523,0.17688,0.10838,0.03078,0.05462,0.00796,0.00397,0.05874,0.0442,0.1755,0.02827,0.01936,0.16319,0.0024,0.05146,0.09143
chr4,91926401,91944600,0.06868,0.35122,0.30673,0.22927,0.2309,0.29368,0.11837,0.11738,0.05605,0.06199,0.10439,0.00444,0.0097,0.00498,0.00261,0.02185,0.0177,0.00026,0.00064,0.01758,0.01469
chr4,93832601,93864700,0.54804,0.28976,0.26369,0.50293,0.21014,0.09051,0.1549,0.06714,0.0074,0.14274,0.22408,0.01102,0.10488,0.00015,0.02457,0.0361,0.0136,0.06815,0.09794,0.17781,0.02174
chr4,106938801,106960000,0.13059,0.0133,0.07429,0.19418,3e-05,0.07011,0.06425,0.00623,0.01064,0.15229,0.38137,0.02425,0.11446,0.01496,0.1481,0.03006,0.0779,0.24769,0.21819,0.43875,0.1056
chr4,108122501,108590600,0.08148,0.10236,0.04027,0.00047,0.0547,0.01739,0.31303,0.21131,0.10756,0.25263,0.14236,0.02397,0.09488,0.01653,0.04293,0.02956,0.00121,0.00526,0.04428,0.0097,0.01106
chr4,115156401,115205700,0.1226,0.00065,0.00064,0.00701,0.00745,0.00085,0.13718,0.14095,0.20605,0.0699,0.08445,0.0026,0.01368,0.00387,1e-05,0.00372,0.01246,0.00295,0.0265,0.01044,0.00318
chr4,133171601,133191100,0.00363,0.00101,0.05002,0.06658,0.01021,0.03663,0.01015,0.07284,0.04725,0.02564,0.04874,0.03819,0.10623,0.00514,0.02339,0.2083,0.01634,0.00071,0.13154,0.15298,0.00911
chr4,135426901,135464400,0.11683,0.13082,0.24956,0.21213,0.02018,0.04785,2e-05,0.03534,0.05479,0.05258,0.02258,0.03527,0.05152,0.05944,0.02683,0.00152,0.15262,0.09833,0.13583,0.07881,0.00526
chr4,142228301,142252300,0.38564,0.07508,0.03569,0.10866,0.04419,0.00855,0.21221,0.21763,0.15804,0.26186,0.20125,0.00771,0.00516,0.00688,0.02284,0.02273,0.00015,0.00687,0.02327,0.04031,0.00887
chr4,163271401,163297300,0.09897,0.0068,0.0153,0.20143,0.00021,0.00386,0.05783,0.0328,0.02193,0.10425,0.12518,0.0022,0.14159,0.00925,0.01823,0.10558,0.01761,0.03228,0.20542,0.23706,0.00219
chr4,165984201,166006900,0.10712,0.11945,0.20451,0.05391,0.07346,0.12568,0.00061,0.02483,0.01995,0.00945,0.00136,0.00956,0.02281,0.01287,0.00324,0.07336,0.0467,0.02534,0.00079,0.00852,0.00433
chr4,172363101,172387900,0.38629,0.46867,0.38335,0.45014,0.24203,0.26056,0.05222,0.01235,0.04959,0.06934,0.0399,0.05477,0.0,0.13346,0.08153,0.05098,0.03279,0.02148,0.12543,0.07521,0.00053
chr4,172913501,172995700,0.00078,0.09734,0.06959,0.26474,0.01645,0.00654,0.10278,0.05349,0.32333,0.01032,0.00237,0.00131,0.0792,0.03164,0.04465,0.06988,0.01827,0.03411,0.15664,0.16264,0.00217
chr4,173423801,173434900,0.21632,0.13255,0.29738,0.22616,0.24244,0.12263,0.06406,0.0,0.0,0.01912,0.04075,0.08764,0.06693,0.03464,0.00224,0.0,0.02842,0.06634,0.02018,0.04342,0.03557
chr4,186440201,186445700,0.31296,0.54446,0.47694,0.52436,0.40312,0.44713,0.14031,0.01766,0.13103,0.00366,0.01014,0.07978,0.00014,0.09319,0.04368,0.07159,0.00512,8e-05,0.08489,0.03866,0.00287
chr4,189389901,189927500,0.0,0.13834,0.21499,0.19527,0.02501,0.02229,0.1042,0.15343,0.15207,0.01715,0.01382,0.03224,0.007,0.06722,0.03662,0.01072,0.15364,0.13953,0.11351,0.07108,0.00225
chr4,190679901,190685000,0.02054,0.07161,0.12507,0.16325,0.01543,0.01082,0.20006,0.20327,0.35683,0.07532,0.03852,0.01239,0.02999,0.02418,0.01536,0.00112,0.06367,0.05281,0.09574,0.05726,1e-05
chr4,190909801,191044300,0.08652,0.23033,0.1806,0.06241,0.12405,0.09694,0.0873,0.01959,0.00325,0.01303,0.00034,0.04618,0.1047,0.01895,0.06389,0.0351,0.00083,0.00999,0.02241,0.00371,0.01058
chr5,10001,238600,0.22611,0.12027,0.32042,0.22401,0.25894,0.15546,0.0582,0.0,0.00669,0.00623,0.01254,0.09276,0.0472,0.04375,0.00273,0.02778,0.01404,0.02184,0.00028,0.00804,0.00908
chr5,10273101,10397600,0.01331,0.02516,0.11739,0.00702,0.02446,0.22638,0.00394,0.05869,0.00131,0.06875,0.26759,0.01191,0.00796,0.0784,0.26931,0.07414,0.22952,0.49927,0.05415,0.25073,0.11404
chr5,12811001,12833200,0.32823,0.22268,0.01586,0.32976,0.1712,0.26084,0.03878,0.20033,4e-05,0.04422,0.00444,0.10677,0.04027,0.00142,0.011,0.20527,0.08161,0.16584,0.04677,0.00538,0.02038
chr5,15719101,15721200,0.07849,0.05209,0.00456,0.00247,0.03104,0.0113,0.27273,0.12236,0.11031,0.01294,0.02105,0.03196,0.04592,0.14718,0.06705,0.00017,0.06003,0.02749,0.04562,0.01708,0.00298
chr5,26793501,26807500,0.29091,0.24677,0.34016,0.22483,0.08965,0.01404,0.00876,7e-05,0.009,0.09521,0.16115,0.01022,4e-05,0.05795,0.13134,0.01032,0.11552,0.22226,0.05048,0.11712,0.0306
chr5,42608401,42633100,0.29698,0.36082,0.20001,0.31527,0.13357,0.11336,0.0101,0.04423,0.0004,0.08969,0.07339,0.08194,0.00649,0.13914,0.11314,0.05208,0.01001,0.01584,0.10085,0.08309,0.00093
chr5,45004801,45014700,0.29698,0.18157,0.05119,0.07808,0.21651,0.19574,0.03861,0.12826,0.10509,0.01236,0.00034,0.0356,0.024,0.00795,0.02312,0.00091,0.07559,0.10179,0.05178,0.06349,0.00762
chr5,57296801,57347200,0.01563,0.12254,0.00186,0.28338,0.02209,0.023,0.15899,0.02207,0.26495,0.05037,0.03075,0.09724,0.10862,0.04318,0.01776,0.26774,0.01155,0.01557,0.21194,0.17433,0.0016
chr5,59999601,60015800,0.14382,0.08282,0.13905,0.03117,0.00702,0.096,0.02444,0.00281,0.31182,0.10252,0.01223,0.00978,0.2373,0.04558,0.00045,0.27086,0.08969,0.00554,0.06798,0.19162,0.05237
chr5,70113201,70681500,0.03785,0.0064,0.05195,0.05018,0.06957,0.0491,0.10917,0.0007,0.00245,0.21535,0.11303,0.1059,0.1172,0.04147,0.02158,0.00038,0.23509,0.16495,0.22441,0.13044,3e-05
chr5,79824801,79967900,0.00769,0.00877,0.01175,0.23243,0.00345,0.01437,0.0,0.0,0.2028,0.0094,0.0,0.0,0.21973,0.01065,0.0,0.25901,0.01404,0.0,0.18515,0.28656,0.01694
chr5,87377801,87384600,0.2037,0.18312,0.19857,0.21313,0.00013,0.00468,0.03467,0.01449,0.0,0.23614,0.13158,0.0003,0.03628,0.21132,0.11699,0.01535,0.22128,0.139,0.24615,0.13936,0.00633
chr5,90498501,90512800,0.0597,0.07051,0.05583,0.1205,0.10016,0.05287,0.00023,0.00074,0.34445,0.00503,0.00051,0.00165,0.36513,0.00344,0.00118,0.30433,0.00855,0.0,0.39485,0.2653,0.00675
chr5,97378301,97416000,-0.0,0.01949,0.00308,0.09692,0.0,0.00515,0.0209,0.00262,0.09894,0.0,0.00377,0.00713,0.22576,0.01994,0.03601,0.13018,0.00298,0.01581,0.09947,0.04966,0.00505
chr5,105890801,105915500,0.2994,0.02339,0.01405,0.04642,0.06087,0.01841,0.16386,0.4113,0.43395,0.48439,0.40143,0.07075,0.10867,0.13276,0.07322,0.03162,0.04187,0.00087,0.0,0.00946,0.01328
chr5,106217901,106250400,0.13032,0.08616,0.10172,0.24505,0.00043,0.06394,0.00961,0.00351,0.01989,0.12282,0.01105,0.00105,0.06208,0.07797,0.00067,0.03744,0.09035,0.00359,0.23861,0.05163,0.05361
chr5,106319501,106330300,0.11302,0.14687,0.10558,0.30278,0.06306,0.00346,0.00205,0.00012,0.10021,0.01052,0.06124,0.00248,0.07265,0.02148,0.08646,0.06089,0.00773,0.06926,0.12632,0.19446,0.03333
chr5,121079801,121179700,0.2449,0.02328,0.0,0.0,0.01376,0.01433,0.17854,0.24761,0.20244,0.16524,0.14902,0.02366,0.01778,0.00067,0.00191,0.0,0.01404,0.01473,0.00993,0.00946,0.00054
chr5,121564601,121603800,0.24038,0.12229,0.24499,0.01496,0.03764,0.11399,0.04897,0.013,0.34581,0.11954,0.0449,0.01866,0.19665,0.03071,0.00198,0.32552,0.10151,0.03258,0.0861,0.16478,0.01939
chr5,127407001,127412700,0.00618,0.0,0.11486,0.18371,0.13198,0.16914,0.00807,0.15657,0.29011,0.17689,0.17899,0.11376,0.21585,0.13301,0.14933,0.01284,0.00188,0.01251,0.0046,0.0,0.00435
chr5,133114601,133142200,0.00502,0.02212,0.01833,0.13429,0.00136,0.00103,0.05609,0.04405,0.28621,0.01299,0.00102,0.00064,0.06739,0.015,0.02527,0.07255,0.01059,0.02506,0.13742,0.10796,0.00435
chr5,150202301,150227400,0.26846,0.05491,0.01952,0.00696,0.06905,0.244,0.12857,0.15459,0.20664,0.07786,0.00394,0.00907,0.02029,0.00126,0.07223,0.00207,0.01666,0.1372,0.02717,0.14085,0.05487
chr5,151510201,151534100,0.22274,0.09066,0.00131,0.13474,0.14038,0.11687,0.03636,0.22554,0.01621,0.00244,0.00124,0.08719,0.00443,0.015,0.01345,0.13356,0.13739,0.1135,0.00407,0.00405,8e-05
